event_start,CountyFIPS,county_pop,pre_outage_tracked_customers,days_since_data_start,duration_hours,n_periods,integral,pop_hours_supply_lost,storm,duration_days,year,month,event_id
2017-09-11 19:00:00,13263,5747,2815.0,253.75,69,69,19.52654575143,112219.058433468,2017242N16333,2.875,2017,9,13263_2017-09-11 19:00:00
2017-09-11 19:00:00,13237,22984,6793.0,253.75,105,105,56.850433919704,1306650.37321048,2017242N16333,4.375,2017,9,13237_2017-09-11 19:00:00
2017-09-11 19:00:00,13113,122030,37369.0,253.75,49,49,9.98110391005421,1217994.11014392,2017242N16333,2.04166666666667,2017,9,13113_2017-09-11 19:00:00
2017-09-11 19:00:00,13009,43635,2633.0,253.75,99,99,36.5717309717038,1595807.4809503,2017242N16333,4.125,2017,9,13009_2017-09-11 19:00:00
2017-09-11 19:00:00,01081,180773,59069.0,253.75,25,25,3.17127427246102,573280.764055596,2017242N16333,1.04166666666667,2017,9,01081_2017-09-11 19:00:00
2017-09-11 19:00:00,01113,58555,22249.0,253.75,33,33,7.26225897793159,425241.574452784,2017242N16333,1.375,2017,9,01113_2017-09-11 19:00:00
2017-09-11 20:00:00,01111,22479,13371.0,253.791666666667,25,25,3.10470421060504,69790.6459501907,2017242N16333,1.04166666666667,2017,9,01111_2017-09-11 20:00:00
2017-09-11 20:00:00,13135,975353,69402.0,253.791666666667,44,44,6.9532834224715,6781905.84595784,2017242N16333,1.83333333333333,2017,9,13135_2017-09-11 20:00:00
2017-09-11 20:00:00,13077,152882,39115.0,253.791666666667,50,50,7.12862317083628,1089838.16760379,2017242N16333,2.08333333333333,2017,9,13077_2017-09-11 20:00:00
2017-09-11 21:00:00,13149,11725,1083.0,253.833333333333,30,30,4.52709430852349,53080.180767438,2017242N16333,1.25,2017,9,13149_2017-09-11 21:00:00
2017-09-11 21:00:00,13185,119739,30376.0,253.833333333333,53,53,12.7282393995259,1524066.65745984,2017242N16333,2.20833333333333,2017,9,13185_2017-09-11 21:00:00
2017-09-11 22:00:00,12043,12454,3354.0,253.875,238,238,25.0147391039648,311533.560800778,2017242N16333,9.91666666666667,2017,9,12043_2017-09-11 22:00:00
2017-09-12 03:00:00,13083,16081,7727.0,254.083333333333,32,32,0.714378154523101,11487.915102886,2017242N16333,1.33333333333333,2017,9,13083_2017-09-12 03:00:00
2017-09-15 17:00:00,12063,48211,2624.71428571429,257.666666666667,35,35,0.161714106975289,7796.39881138567,2017242N16333,1.45833333333333,2017,9,12063_2017-09-15 17:00:00
2017-10-06 15:00:00,01025,22515,7753.0,278.583333333333,52,52,1.63562491938604,36826.0950599768,2017277N11279,2.16666666666667,2017,10,01025_2017-10-06 15:00:00
2017-10-07 18:00:00,39135,40596,2560.77777777778,279.708333333333,51,51,0.465493651797016,18897.1802883517,2017277N11279,2.125,2017,10,39135_2017-10-07 18:00:00
2017-10-07 22:00:00,28111,11368,3038.0,279.875,31,31,0.936714615085585,10648.5717442929,2017277N11279,1.29166666666667,2017,10,28111_2017-10-07 22:00:00
2017-10-08 00:00:00,18175,28224,5838.0,279.958333333333,28,28,0.602432339842412,17003.0503597122,2017277N11279,1.16666666666667,2017,10,18175_2017-10-08 00:00:00
2017-10-08 03:00:00,28059,144975,20333.0,280.083333333333,35,35,10.5121578658611,1524000.08660321,2017277N11279,1.45833333333333,2017,10,28059_2017-10-08 03:00:00
2017-10-08 05:00:00,28039,25206,2508.0,280.166666666667,25,25,10.0136181858062,252403.259991431,2017277N11279,1.04166666666667,2017,10,28039_2017-10-08 05:00:00
2017-10-08 08:00:00,01097,411411,205829.0,280.291666666667,24,24,3.10252685481638,1276413.67586686,2017277N11279,1.0,2017,10,01097_2017-10-08 08:00:00
2017-10-08 18:00:00,50023,60048,3099.0,280.708333333333,42,42,0.795819322026791,47787.3586490647,2017277N11279,1.75,2017,10,50023_2017-10-08 18:00:00
2017-10-09 15:00:00,50011,50731,2788.0,281.583333333333,30,30,1.06563845050215,54060.9042324247,2017277N11279,1.25,2017,10,50011_2017-10-09 15:00:00
2017-10-11 06:00:00,21159,11095,4763.0,283.208333333333,39,39,0.330673944992652,3668.82741969347,2017277N11279,1.625,2017,10,21159_2017-10-11 06:00:00
2018-05-25 23:00:00,21219,12404,680.0,509.916666666667,191,191,5.575,69152.3,2018146N19273,7.95833333333333,2018,5,21219_2018-05-25 23:00:00
2018-05-27 08:00:00,26035,31352,22649.0,511.291666666667,36,36,1.26689920084772,39719.8237449777,2018146N19273,1.5,2018,5,26035_2018-05-27 08:00:00
2018-05-27 13:00:00,21039,4720,1967.0,511.5,34,34,0.378240976105745,1785.29740721912,2018146N19273,1.41666666666667,2018,5,21039_2018-05-27 13:00:00
2018-05-27 20:00:00,39037,51529,10093.0,511.791666666667,50,50,0.299902777881377,15453.6902414495,2018146N19273,2.08333333333333,2018,5,39037_2018-05-27 20:00:00
2018-05-27 22:00:00,26011,15089,10532.0,511.875,29,29,2.30772882643373,34821.3202620585,2018146N19273,1.20833333333333,2018,5,26011_2018-05-27 22:00:00
2018-05-27 22:00:00,26069,25521,20923.0,511.875,26,26,0.971849161210152,24802.5624432443,2018146N19273,1.08333333333333,2018,5,26069_2018-05-27 22:00:00
2018-05-28 21:00:00,26125,1269431,70106.0,512.833333333333,69,69,1.72577240179157,2190748.98577868,2018146N19273,2.875,2018,5,26125_2018-05-28 21:00:00
2018-05-28 22:00:00,26161,366376,21898.0,512.875,68,68,3.17453648735044,1163073.98008951,2018146N19273,2.83333333333333,2018,5,26161_2018-05-28 22:00:00
2018-05-29 01:00:00,26029,26293,7367.0,513.0,28,28,0.531423917469798,13972.7290620334,2018146N19273,1.16666666666667,2018,5,26029_2018-05-29 01:00:00
2018-05-29 07:00:00,01077,95878,8429.0,513.25,45,45,1.30276426622375,124906.432317001,2018146N19273,1.875,2018,5,01077_2018-05-29 07:00:00
2018-05-29 15:00:00,01043,90665,5613.0,513.583333333333,34,34,2.3399107662114,212148.009618556,2018146N19273,1.41666666666667,2018,5,01043_2018-05-29 15:00:00
2018-05-30 03:00:00,47117,35878,4638.0,514.083333333333,39,39,0.354894351013368,12732.8995256576,2018146N19273,1.625,2018,5,47117_2018-05-30 03:00:00
2018-05-30 11:00:00,18061,39851,13606.0,514.416666666667,58,58,0.29347044875806,11695.0908534574,2018146N19273,2.41666666666667,2018,5,18061_2018-05-30 11:00:00
2018-05-30 13:00:00,18173,65185,7293.0,514.5,32,32,0.84213417792394,54894.516387972,2018146N19273,1.33333333333333,2018,5,18173_2018-05-30 13:00:00
2018-05-30 14:00:00,21091,9021,744.0,514.541666666667,34,34,1.47715053763441,13325.375,2018146N19273,1.41666666666667,2018,5,21091_2018-05-30 14:00:00
2018-05-30 15:00:00,21101,44046,3881.0,514.583333333333,32,32,0.712702911620716,31391.7124452461,2018146N19273,1.33333333333333,2018,5,21101_2018-05-30 15:00:00
2018-05-30 23:00:00,01059,31932,4764.0,514.916666666667,40,40,0.218694246724516,6983.34468640724,2018146N19273,1.66666666666667,2018,5,01059_2018-05-30 23:00:00
2018-05-31 07:00:00,47053,50837,9943.0,515.25,25,25,0.417886060398249,21244.0736524658,2018146N19273,1.04166666666667,2018,5,47053_2018-05-31 07:00:00
2018-05-31 19:00:00,18125,12168,3424.2,515.75,26,26,2.51099820694802,30553.8261821436,2018146N19273,1.08333333333333,2018,5,18125_2018-05-31 19:00:00
2018-05-31 20:00:00,18117,19623,3639.0,515.791666666667,31,31,5.3643858202803,105265.34295136,2018146N19273,1.29166666666667,2018,5,18117_2018-05-31 20:00:00
2018-05-31 20:00:00,18175,28224,14018.0,515.791666666667,24,24,8.00805634854883,226019.382381442,2018146N19273,1.0,2018,5,18175_2018-05-31 20:00:00
2018-05-31 20:00:00,18093,45222,21390.0,515.791666666667,25,25,3.79111278495945,171441.702361436,2018146N19273,1.04166666666667,2018,5,18093_2018-05-31 20:00:00
2018-05-31 20:00:00,18079,27536,13684.0,515.791666666667,48,48,4.05328349680857,111611.214368121,2018146N19273,2.0,2018,5,18079_2018-05-31 20:00:00
2018-06-01 08:00:00,18147,19967,2462.0,516.291666666667,26,26,1.32430409760832,26442.3799169454,2018146N19273,1.08333333333333,2018,6,18147_2018-06-01 08:00:00
2018-06-01 18:00:00,17151,3770,583.0,516.708333333333,54,54,1.6541095890411,6235.99315068493,2018146N19273,2.25,2018,6,17151_2018-06-01 18:00:00
2018-06-01 23:00:00,47023,17609,4588.0,516.916666666667,38,38,0.297733217088056,5242.78421970357,2018146N19273,1.58333333333333,2018,6,47023_2018-06-01 23:00:00
2018-06-02 20:00:00,12063,48211,3174.0,517.791666666667,28,28,0.105545053560176,5088.43257718967,2018146N19273,1.16666666666667,2018,6,12063_2018-06-02 20:00:00
2018-09-11 18:00:00,37079,20211,2562.75,618.708333333333,144,144,30.8608275029179,623728.184661473,2018242N13343,6.0,2018,9,37079_2018-09-11 18:00:00
2018-09-13 14:00:00,37013,44272,10869.0,620.541666666667,175,175,52.3093163187351,2315838.05206304,2018242N13343,7.29166666666667,2018,9,37013_2018-09-13 14:00:00
2018-09-13 15:00:00,37031,69380,26658.0,620.583333333333,244,244,146.307037552765,10150782.2654109,2018242N13343,10.1666666666667,2018,9,37031_2018-09-13 15:00:00
2018-09-13 17:00:00,37049,100874,21161.0,620.666666666667,264,264,122.794384055905,12386760.6972553,2018242N13343,11.0,2018,9,37049_2018-09-13 17:00:00
2018-09-13 18:00:00,37177,3365,2368.0,620.708333333333,24,24,0.482685810810811,1624.23775337838,2018242N13343,1.0,2018,9,37177_2018-09-13 18:00:00
2018-09-13 20:00:00,37103,9233,5204.0,620.791666666667,217,217,116.457785084556,1075254.72968571,2018242N13343,9.04166666666667,2018,9,37103_2018-09-13 20:00:00
2018-09-13 21:00:00,37061,48990,21096.0,620.833333333333,197,197,107.138247566613,5248702.74828838,2018242N13343,8.20833333333333,2018,9,37061_2018-09-13 21:00:00
2018-09-13 21:00:00,37137,12381,6112.0,620.833333333333,173,173,121.146669753044,1499916.91821243,2018242N13343,7.20833333333333,2018,9,37137_2018-09-13 21:00:00
2018-09-14 01:00:00,37095,4576,2969.0,621.0,68,68,17.5348602222971,80239.5203772314,2018242N13343,2.83333333333333,2018,9,37095_2018-09-14 01:00:00
2018-09-14 01:00:00,37163,59120,22395.0,621.0,145,145,56.9490698589246,3366829.01005962,2018242N13343,6.04166666666667,2018,9,37163_2018-09-14 01:00:00
2018-09-14 01:00:00,37133,207298,86872.0,621.0,188,188,82.3355718072146,17067999.364492,2018242N13343,7.83333333333333,2018,9,37133_2018-09-14 01:00:00
2018-09-14 01:00:00,45033,27738,10388.0,621.0,116,116,50.0096958931316,1387168.94468369,2018242N13343,4.83333333333333,2018,9,45033_2018-09-14 01:00:00
2018-09-14 02:00:00,37187,10828,6017.0,621.041666666667,24,24,1.31078610603291,14193.1919561243,2018242N13343,1.0,2018,9,37187_2018-09-14 02:00:00
2018-09-14 02:00:00,37107,54633,12215.0,621.041666666667,119,119,47.8333963634366,2613281.94352363,2018242N13343,4.95833333333333,2018,9,37107_2018-09-14 02:00:00
2018-09-14 04:00:00,37141,65737,33733.0,621.125,202,202,106.653733824859,7011096.50044473,2018242N13343,8.41666666666667,2018,9,37141_2018-09-14 04:00:00
2018-09-14 07:00:00,45089,30058,6509.66666666667,621.25,56,56,8.42289689821994,253175.434966695,2018242N13343,2.33333333333333,2018,9,45089_2018-09-14 07:00:00
2018-09-14 07:00:00,37101,234778,72361.0,621.25,82,82,13.6430894668224,3203097.25884164,2018242N13343,3.41666666666667,2018,9,37101_2018-09-14 07:00:00
2018-09-14 07:00:00,45027,30913,8317.0,621.25,36,36,3.69107613592333,114102.236589798,2018242N13343,1.5,2018,9,45027_2018-09-14 07:00:00
2018-09-14 08:00:00,37191,117286,42519.0,621.291666666667,92,92,23.5877505010242,2766512.90526313,2018242N13343,3.83333333333333,2018,9,37191_2018-09-14 08:00:00
2018-09-14 08:00:00,45061,16153,6202.0,621.291666666667,90,90,6.91162369219769,111643.457500069,2018242N13343,3.75,2018,9,45061_2018-09-14 08:00:00
2018-09-14 08:00:00,37153,42778,16444.0,621.291666666667,128,128,34.8206417453306,1489557.41258175,2018242N13343,5.33333333333333,2018,9,37153_2018-09-14 08:00:00
2018-09-14 09:00:00,37017,29446,20012.0,621.333333333333,149,149,76.9039819684644,2264514.6530434,2018242N13343,6.20833333333333,2018,9,37017_2018-09-14 09:00:00
2018-09-14 09:00:00,37047,49885,29742.0,621.333333333333,181,181,78.5022726137205,3916085.86933545,2018242N13343,7.54166666666667,2018,9,37047_2018-09-14 09:00:00
2018-09-14 09:00:00,37019,153064,97925.0,621.333333333333,185,185,64.7276060871203,9907466.29811898,2018242N13343,7.70833333333333,2018,9,37019_2018-09-14 09:00:00
2018-09-14 10:00:00,45067,28450,12785.0,621.375,88,88,29.2251936314206,831456.758813915,2018242N13343,3.66666666666667,2018,9,45067_2018-09-14 10:00:00
2018-09-14 10:00:00,45025,43683,10718.0,621.375,85,85,28.4638026927674,1243384.29302816,2018242N13343,3.54166666666667,2018,9,45025_2018-09-14 10:00:00
2018-09-14 10:00:00,37129,234921,127363.0,621.375,184,184,94.4828632980405,22196008.728839,2018242N13343,7.66666666666667,2018,9,37129_2018-09-14 10:00:00
2018-09-14 11:00:00,37155,116663,45365.0,621.416666666667,160,160,73.838650137601,8614238.44100294,2018242N13343,6.66666666666667,2018,9,37155_2018-09-14 11:00:00
2018-09-14 12:00:00,37051,336699,52611.0,621.458333333333,118,118,28.8647465630458,9718731.30303094,2018242N13343,4.91666666666667,2018,9,37051_2018-09-14 12:00:00
2018-09-14 12:00:00,37125,105531,49399.0,621.458333333333,109,109,31.51993254151,3326330.00103809,2018242N13343,4.54166666666667,2018,9,37125_2018-09-14 12:00:00
2018-09-14 12:00:00,37085,138832,40213.0,621.458333333333,107,107,27.5148054224233,3819935.46640587,2018242N13343,4.45833333333333,2018,9,37085_2018-09-14 12:00:00
2018-09-14 13:00:00,37007,22202,10537.0,621.5,87,87,21.9067292268028,486373.202293476,2018242N13343,3.625,2018,9,37007_2018-09-14 13:00:00
2018-09-14 13:00:00,45051,383101,159734.0,621.5,53,53,12.2892074488787,4708007.66287289,2018242N13343,2.20833333333333,2018,9,45051_2018-09-14 13:00:00
2018-09-14 13:00:00,37105,65476,25934.0,621.5,65,65,11.9267092270897,780913.213352923,2018242N13343,2.70833333333333,2018,9,37105_2018-09-14 13:00:00
2018-09-14 14:00:00,37165,34162,9467.0,621.541666666667,147,147,61.0573194051841,2085840.1455199,2018242N13343,6.125,2018,9,37165_2018-09-14 14:00:00
2018-09-14 14:00:00,37037,79864,36159.0,621.541666666667,59,59,5.1972999692485,415077.164744062,2018242N13343,2.45833333333333,2018,9,37037_2018-09-14 14:00:00
2018-09-14 15:00:00,45069,26039,4448.0,621.583333333333,103,103,39.0369360572148,1016482.77799382,2018242N13343,4.29166666666667,2018,9,45069_2018-09-14 15:00:00
2018-09-14 17:00:00,37183,1175021,467392.0,621.666666666667,25,25,1.79867720520953,2113483.4883425,2018242N13343,1.04166666666667,2018,9,37183_2018-09-14 17:00:00
2018-09-14 19:00:00,37123,25894,14532.0,621.75,99,99,22.3982444407426,579980.14154859,2018242N13343,4.125,2018,9,37123_2018-09-14 19:00:00
2018-09-14 19:00:00,45041,136721,53697.0,621.75,48,48,8.02590531684703,1097309.80082464,2018242N13343,2.0,2018,9,45041_2018-09-14 19:00:00
2018-09-14 22:00:00,45031,62398,21422.0,621.875,67,67,10.902465682517,680292.053657695,2018242N13343,2.79166666666667,2018,9,45031_2018-09-14 22:00:00
2018-09-14 23:00:00,37093,53787,22023.0,621.916666666667,116,116,37.8761615651504,2037245.10210474,2018242N13343,4.83333333333333,2018,9,37093_2018-09-14 23:00:00
2018-09-15 00:00:00,37167,64153,17296.0,621.958333333333,35,35,1.45105619392909,93089.6080091332,2018242N13343,1.45833333333333,2018,9,37167_2018-09-15 00:00:00
2018-09-15 01:00:00,37179,249070,66534.0,622.0,45,45,1.47328213474649,366950.381301307,2018242N13343,1.875,2018,9,37179_2018-09-15 01:00:00
2018-09-15 02:00:00,45055,67751,6996.0,622.041666666667,40,40,4.42087674098195,299518.820078268,2018242N13343,1.66666666666667,2018,9,45055_2018-09-15 02:00:00
2018-09-15 14:00:00,45057,104577,39719.0,622.541666666667,35,35,2.61996047838184,273987.606947738,2018242N13343,1.45833333333333,2018,9,45057_2018-09-15 14:00:00
2018-09-16 01:00:00,39163,12565,6208.0,623.0,40,40,0.617831907814905,7763.05792169428,2018242N13343,1.66666666666667,2018,9,39163_2018-09-16 01:00:00
2018-09-17 02:00:00,51077,15343,10385.0,624.041666666667,25,25,2.02111414916159,31009.9543905863,2018242N13343,1.04166666666667,2018,9,51077_2018-09-17 02:00:00
2018-09-17 14:00:00,54017,7698,3637.0,624.541666666667,28,28,0.633764091284025,4878.71597470443,2018242N13343,1.16666666666667,2018,9,54017_2018-09-17 14:00:00
2018-09-19 23:00:00,36039,48061,32200.5,626.916666666667,49,49,0.111763244518974,5371.45329482641,2018242N13343,2.04166666666667,2018,9,36039_2018-09-19 23:00:00
2018-09-04 03:00:00,28061,16167,8077.0,611.083333333333,36,36,0.878011659441652,14194.8144981932,2018246N22283,1.5,2018,9,28061_2018-09-04 03:00:00
2018-09-04 04:00:00,28129,14092,4358.0,611.125,35,35,0.283386874713171,3993.48783845801,2018246N22283,1.45833333333333,2018,9,28129_2018-09-04 04:00:00
2018-09-07 17:00:00,28025,18380,1025.0,614.666666666667,27,27,0.437073170731707,8033.40487804878,2018246N22283,1.125,2018,9,28025_2018-09-07 17:00:00
2018-09-09 01:00:00,12049,25645,9256.0,616.0,26,26,0.147363872082973,3779.14649956785,2018246N22283,1.08333333333333,2018,9,12049_2018-09-09 01:00:00
2018-10-09 00:00:00,12063,48211,3999.0,645.958333333333,553,553,343.401171354844,16555713.8721884,2018280N18273,23.0416666666667,2018,10,12063_2018-10-09 00:00:00
2018-10-09 19:00:00,45089,30058,8296.0,646.75,56,56,2.02242044358727,60789.9136933462,2018280N18273,2.33333333333333,2018,10,45089_2018-10-09 19:00:00
2018-10-09 23:00:00,45027,30913,9688.0,646.916666666667,45,45,1.21531791907514,37569.1228323699,2018280N18273,1.875,2018,10,45027_2018-10-09 23:00:00
2018-10-10 01:00:00,13153,169631,27380.0,647.0,65,65,10.4804236669102,1777804.74704164,2018280N18273,2.70833333333333,2018,10,13153_2018-10-10 01:00:00
2018-10-10 05:00:00,37049,100874,28158.0,647.166666666667,58,58,1.5869735066411,160084.365508914,2018280N18273,2.41666666666667,2018,10,37049_2018-10-10 05:00:00
2018-10-10 06:00:00,37013,44272,13427.0,647.208333333333,61,61,3.66679079466746,162336.162061518,2018280N18273,2.54166666666667,2018,10,37013_2018-10-10 06:00:00
2018-10-10 13:00:00,12129,35178,15752.0,647.5,156,156,68.5806566441014,2412530.3394262,2018280N18273,6.5,2018,10,12129_2018-10-10 13:00:00
2018-10-10 13:00:00,12077,7603,3310.0,647.5,388,388,206.088592348317,1566891.56762425,2018280N18273,16.1666666666667,2018,10,12077_2018-10-10 13:00:00
2018-10-10 14:00:00,13095,82966,4842.0,647.541666666667,268,268,107.414232391497,8911729.20459292,2018280N18273,11.1666666666667,2018,10,13095_2018-10-10 14:00:00
2018-10-10 15:00:00,12045,15314,13645.0,647.583333333333,514,514,208.094036632377,3186752.07698822,2018280N18273,21.4166666666667,2018,10,12045_2018-10-10 15:00:00
2018-10-10 16:00:00,12059,19651,5106.0,647.625,221,221,105.123950960912,2065790.76033288,2018280N18273,9.20833333333333,2018,10,12059_2018-10-10 16:00:00
2018-10-10 16:00:00,12037,12498,10332.0,647.625,151,151,109.19524696696,1364722.19659307,2018280N18273,6.29166666666667,2018,10,12037_2018-10-10 16:00:00
2018-10-10 16:00:00,12039,43403,15094.0,647.625,345,345,192.617146222732,8360161.99750523,2018280N18273,14.375,2018,10,12039_2018-10-10 16:00:00
2018-10-10 17:00:00,12131,83304,25365.0,647.666666666667,56,56,21.5488762338243,1795107.5857825,2018280N18273,2.33333333333333,2018,10,12131_2018-10-10 17:00:00
2018-10-10 17:00:00,12005,185134,115953.0,647.666666666667,504,504,189.113881077374,35011409.2593786,2018280N18273,21.0,2018,10,12005_2018-10-10 17:00:00
2018-10-10 17:00:00,13087,28982,13350.0,647.666666666667,249,249,126.343380030166,3661683.84003428,2018280N18273,10.375,2018,10,13087_2018-10-10 17:00:00
2018-10-10 18:00:00,12013,13464,8461.0,647.708333333333,511,511,380.447239474646,5122341.63228664,2018280N18273,21.2916666666667,2018,10,12013_2018-10-10 18:00:00
2018-10-10 18:00:00,12073,297369,137723.0,647.708333333333,146,146,62.9065948548324,18706471.2053867,2018280N18273,6.08333333333333,2018,10,12073_2018-10-10 18:00:00
2018-10-10 18:00:00,12133,25414,9886.0,647.708333333333,413,413,150.650666290381,3828636.03310375,2018280N18273,17.2083333333333,2018,10,12133_2018-10-10 18:00:00
2018-10-10 19:00:00,13131,26008,9073.0,647.75,247,247,129.357738947609,3364336.07454941,2018280N18273,10.2916666666667,2018,10,13131_2018-10-10 19:00:00
2018-10-10 19:00:00,13275,45561,8914.0,647.75,144,144,51.8602025288176,2362802.68741546,2018280N18273,6.0,2018,10,13275_2018-10-10 19:00:00
2018-10-10 19:00:00,12065,15042,8167.0,647.75,53,53,23.8644545120607,358969.124770417,2018280N18273,2.20833333333333,2018,10,12065_2018-10-10 19:00:00
2018-10-10 19:00:00,13259,4648,1816.0,647.75,106,106,51.3909220855797,238865.005853775,2018280N18273,4.41666666666667,2018,10,13259_2018-10-10 19:00:00
2018-10-10 20:00:00,01069,108079,28005.0,647.791666666667,151,151,53.9730501971308,5833353.2922557,2018280N18273,6.29166666666667,2018,10,01069_2018-10-10 20:00:00
2018-10-10 20:00:00,12079,18198,9285.0,647.791666666667,26,26,2.83004846526656,51501.2219709208,2018280N18273,1.08333333333333,2018,10,12079_2018-10-10 20:00:00
2018-10-10 20:00:00,13253,9127,1729.0,647.791666666667,196,196,142.795835743204,1303297.59282822,2018280N18273,8.16666666666667,2018,10,13253_2018-10-10 20:00:00
2018-10-10 21:00:00,13037,5469,2436.0,647.833333333333,195,195,111.722014833577,611007.699124832,2018280N18273,8.125,2018,10,13037_2018-10-10 21:00:00
2018-10-10 21:00:00,13201,5807,1181.0,647.833333333333,193,193,124.098465667905,720639.790133522,2018280N18273,8.04166666666667,2018,10,13201_2018-10-10 21:00:00
2018-10-10 21:00:00,13243,6116,3421.0,647.833333333333,143,143,88.8843710471687,543616.813324484,2018280N18273,5.95833333333333,2018,10,13243_2018-10-10 21:00:00
2018-10-10 21:00:00,01061,26783,15326.0,647.833333333333,78,78,23.9522455827024,641512.993441519,2018280N18273,3.25,2018,10,01061_2018-10-10 21:00:00
2018-10-10 21:00:00,13071,45762,2440.0,647.833333333333,77,77,47.1029680063458,2155526.0219064,2018280N18273,3.20833333333333,2018,10,13071_2018-10-10 21:00:00
2018-10-10 21:00:00,13239,2249,1180.0,647.833333333333,123,123,49.4955174658241,111315.418780638,2018280N18273,5.125,2018,10,13239_2018-10-10 21:00:00
2018-10-10 21:00:00,01067,17655,7563.0,647.833333333333,79,79,33.547458541466,592280.380549583,2018280N18273,3.29166666666667,2018,10,01067_2018-10-10 21:00:00
2018-10-10 22:00:00,01045,49544,18575.0,647.875,44,44,7.53244547026282,373187.478378701,2018280N18273,1.83333333333333,2018,10,01045_2018-10-10 22:00:00
2018-10-10 22:00:00,13141,8387,5497.0,647.875,46,46,9.85753613958554,82675.1556027039,2018280N18273,1.91666666666667,2018,10,13141_2018-10-10 22:00:00
2018-10-10 22:00:00,13205,21116,2905.0,647.875,309,309,154.841529879081,3269633.74492667,2018280N18273,12.875,2018,10,13205_2018-10-10 22:00:00
2018-10-10 22:00:00,13079,12140,5069.0,647.875,28,28,5.4963503649635,66725.6934306569,2018280N18273,1.16666666666667,2018,10,13079_2018-10-10 22:00:00
2018-10-10 22:00:00,13177,33642,9059.0,647.875,141,141,69.7389402968171,2346157.42946552,2018280N18273,5.875,2018,10,13177_2018-10-10 22:00:00
2018-10-10 22:00:00,13061,2845,2189.0,647.875,144,144,94.4003370248225,268568.95883562,2018280N18273,6.0,2018,10,13061_2018-10-10 22:00:00
2018-10-10 23:00:00,13321,20424,1416.0,647.916666666667,217,217,115.905684858295,2367257.70754581,2018280N18273,9.04166666666667,2018,10,13321_2018-10-10 23:00:00
2018-10-10 23:00:00,13273,8754,4839.0,647.916666666667,146,146,95.4386834015122,835470.234496837,2018280N18273,6.08333333333333,2018,10,13273_2018-10-10 23:00:00
2018-10-10 23:00:00,13007,2788,371.0,647.916666666667,367,367,236.555199987713,659515.897565745,2018280N18273,15.2916666666667,2018,10,13007_2018-10-10 23:00:00
2018-10-10 23:00:00,13261,28877,14768.0,647.916666666667,96,96,41.1144424358009,1187261.75421862,2018280N18273,4.0,2018,10,13261_2018-10-10 23:00:00
2018-10-10 23:00:00,01005,24706,10892.0,647.916666666667,42,42,10.6726353860847,263678.129848607,2018280N18273,1.75,2018,10,01005_2018-10-10 23:00:00
2018-10-10 23:00:00,13249,4496,1444.0,647.916666666667,63,63,20.0340059356446,90072.8906866579,2018280N18273,2.625,2018,10,13249_2018-10-10 23:00:00
2018-10-11 00:00:00,13075,17404,1578.0,647.958333333333,39,39,7.83079847908746,136287.216730038,2018280N18273,1.625,2018,10,13075_2018-10-11 00:00:00
2018-10-11 00:00:00,13307,2328,1333.0,647.958333333333,122,122,63.1538408019407,147022.141386918,2018280N18273,5.08333333333333,2018,10,13307_2018-10-11 00:00:00
2018-10-11 00:00:00,13027,16253,902.0,647.958333333333,28,28,13.3381374722838,216784.748337029,2018280N18273,1.16666666666667,2018,10,13027_2018-10-11 00:00:00
2018-10-11 00:00:00,13287,8842,5135.0,647.958333333333,151,151,51.9504658288324,459346.018858536,2018280N18273,6.29166666666667,2018,10,13287_2018-10-11 00:00:00
2018-10-11 00:00:00,13003,8183,4549.0,647.958333333333,40,40,6.82215871620136,55825.7247746757,2018280N18273,1.66666666666667,2018,10,13003_2018-10-11 00:00:00
2018-10-11 01:00:00,13193,11765,6145.0,648.0,49,49,28.4966639544345,335263.251423922,2018280N18273,2.04166666666667,2018,10,13193_2018-10-11 01:00:00
2018-10-11 01:00:00,13019,18214,4422.0,648.0,47,47,19.8997068891876,362453.261279663,2018280N18273,1.95833333333333,2018,10,13019_2018-10-11 01:00:00
2018-10-11 01:00:00,13315,8761,4912.0,648.0,115,115,62.6893943013266,549221.783473923,2018280N18273,4.79166666666667,2018,10,13315_2018-10-11 01:00:00
2018-10-11 01:00:00,13069,43172,13869.0,648.0,44,44,12.5984714770518,543901.210607282,2018280N18273,1.83333333333333,2018,10,13069_2018-10-11 01:00:00
2018-10-11 01:00:00,13017,17069,3299.0,648.0,97,97,51.9421229136294,886600.096012741,2018280N18273,4.04166666666667,2018,10,13017_2018-10-11 01:00:00
2018-10-11 01:00:00,13155,9126,6013.0,648.0,68,68,22.3363841003872,203841.841300134,2018280N18273,2.83333333333333,2018,10,13155_2018-10-11 01:00:00
2018-10-11 01:00:00,13277,41412,12826.0,648.0,69,69,22.6022408232445,936003.9969722,2018280N18273,2.875,2018,10,13277_2018-10-11 01:00:00
2018-10-11 01:00:00,13197,7449,3006.0,648.0,42,42,13.0319806605484,97075.2239404253,2018280N18273,1.75,2018,10,13197_2018-10-11 01:00:00
2018-10-11 02:00:00,13161,14889,7743.0,648.041666666667,40,40,13.0835593439235,194801.115071678,2018280N18273,1.66666666666667,2018,10,13161_2018-10-11 02:00:00
2018-10-11 02:00:00,13269,7737,4219.0,648.041666666667,44,44,5.67138577306864,43879.511726232,2018280N18273,1.83333333333333,2018,10,13269_2018-10-11 02:00:00
