event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used,t90_lastcross,censored_lastcross,crossing_time_lastcross,t50,t50_censored,peak_outage_clean,threshold_used_t90,threshold_used_t50,crossing_time_t50,t90,t90_censored
48489_2020-07-25 20:00:00,2020205N26272,48489,Willacy,2020-07-25 20:00:00,193,20143,7815.0,1301.79166666667,193,80.8647283211333,1628858.22257259,8.04166666666667,2020,7,27.42003498207145,9.750696563218689,229.84875958273506,993.2536036352042,217,168,146.0989361702125,0,2020-07-31 22:05:56.170212765,99.67508610086084,0,0.982779827798278,0.1,0.491389913899139,2020-07-29 23:40:30.309963099,146.0989361702125,0
48261_2020-07-26 00:00:00,2020205N26272,48261,Kenedy,2020-07-26 00:00:00,74,358,1007.0,1301.95833333333,74,16.4274880489199,5881.04072151332,3.08333333333333,2020,7,30.220384317551744,11.09079272423865,179.20376331481168,993.1437114106108,98,98,44.49999999999972,0,2020-07-27 20:29:59.999999999,20.431289238378888,0,0.5391591096455071,0.1,0.26957955482275353,2020-07-26 20:25:52.641258164,44.49999999999972,0
48061_2020-07-26 00:00:00,2020205N26272,48061,Cameron,2020-07-26 00:00:00,68,425208,111890.0,1301.95833333333,68,9.70154867771701,4125176.11015469,2.83333333333333,2020,7,29.032213614020545,11.60067142529376,299.83014320837395,996.5628298467274,92,92,44.15173501577278,0,2020-07-27 20:09:06.246056782,26.66792452830167,0,0.33057467155241754,0.1,0.16528733577620877,2020-07-27 02:40:04.528301886,44.15173501577278,0
48047_2020-07-26 02:00:00,2020205N26272,48047,Brooks,2020-07-26 02:00:00,71,6906,4656.0,1302.04166666667,71,10.5559078569029,72899.0996597717,2.95833333333333,2020,7,27.48451772161697,11.092250426975943,122.5063211601057,997.1341958667048,95,95,21.699999999999722,0,2020-07-26 23:41:59.999999999,15.644444444444444,0,0.4853951890034364,0.1,0.2426975945017182,2020-07-26 17:38:40.000000000,21.699999999999722,0
48215_2020-07-26 02:00:00,2020205N26272,48215,Hidalgo,2020-07-26 02:00:00,92,888367,315601.0,1302.04166666667,92,19.3135311517664,17157503.7287012,3.83333333333333,2020,7,24.399542940812506,10.059400928746495,200.52849465354913,997.6633619550856,116,116,63.648704722604165,0,2020-07-28 17:38:55.337001375,39.06641184508528,0,0.5414970168028619,0.1,0.27074850840143094,2020-07-27 17:03:59.082642307,63.648704722604165,0
48427_2020-07-26 06:00:00,2020205N26272,48427,Starr,2020-07-26 06:00:00,66,65728,25662.0,1302.20833333333,66,11.3199889716743,744040.23513021,2.75,2020,7,25.599356232941247,11.01846756259806,165.4789210437911,995.1606395050736,90,90,41.21659919028333,0,2020-07-27 23:12:59.757085020,33.21211840085361,0,0.3891356870080274,0.1,0.1945678435040137,2020-07-27 15:12:43.626243073,41.21659919028333,0
37019_2020-08-04 04:00:00,2020211N13306,37019,Brunswick,2020-08-04 04:00:00,36,153064,103584.0,1311.125,36,8.67058828731869,1327154.92561015,1.5,2020,8,29.96182137414607,9.767091352928619,77.0064094614598,999.1244475806452,60,60,19.935262054507223,0,2020-08-04 23:56:06.943396226,14.989891984428889,0,0.48095265678097004,0.1,0.24047632839048502,2020-08-04 18:59:23.611143944,19.935262054507223,0
37129_2020-08-04 05:00:00,2020211N13306,37129,New Hanover,2020-08-04 05:00:00,37,234921,132080.5,1311.16666666667,37,12.2163260672116,2869871.53603542,1.54166666666667,2020,8,33.87371675621508,9.831110539496418,63.0522441500328,1000.6143708271514,61,61,22.126990959965557,0,2020-08-05 03:07:37.167455876,14.508372770294722,0,0.698577051165607,0.1,0.3492885255828035,2020-08-04 19:30:30.141973061,22.126990959965557,0
37141_2020-08-04 05:00:00,2020211N13306,37141,Pender,2020-08-04 05:00:00,38,65737,34969.0,1311.16666666667,38,14.1632820893563,931051.674708015,1.58333333333333,2020,8,30.053011682078143,8.49220704450333,60.0064088563336,999.2663009193088,62,62,33.288620583778055,0,2020-08-05 14:17:19.034101601,14.19317356554111,0,0.8220760651987418,0.1,0.4110380325993709,2020-08-04 19:11:35.424835948,33.288620583778055,0
37103_2020-08-04 06:00:00,2020211N13306,37103,Jones,2020-08-04 06:00:00,38,9233,5477.66666666667,1311.20833333333,38,11.706976904518,108090.517759414,1.58333333333333,2020,8,29.70921050733136,8.390524246938272,29.10306612067225,999.977915984123,62,62,34.61999999999972,0,2020-08-05 16:37:11.999999999,11.987186788154721,0,0.7670195291111517,0.1,0.38350976455557584,2020-08-04 17:59:13.872437357,34.61999999999972,0
37133_2020-08-04 06:00:00,2020211N13306,37133,Onslow,2020-08-04 06:00:00,65,207298,89563.0,1311.20833333333,65,7.88630368288329,1634814.98085434,2.70833333333333,2020,8,31.615351001548564,7.563164716841248,44.27135806665603,1001.1694271665336,89,89,18.52005314444028,0,2020-08-05 00:31:12.191319985,11.7606671705375,0,0.5553074372229604,0.1,0.2776537186114802,2020-08-04 17:45:38.401813935,18.52005314444028,0
36079_2020-08-04 06:00:00,2020211N13306,36079,Putnam,2020-08-04 06:00:00,128,98045,43850.0,1311.20833333333,128,57.7263272853556,5659777.75869269,5.33333333333333,2020,8,27.26043145936579,5.776694123051456,35.22194310147779,997.4298915702848,152,152,111.28173431734305,0,2020-08-08 21:16:54.243542435,66.86883371447222,0,0.9484641871707751,0.1,0.47423209358538754,2020-08-07 00:52:07.801372100,111.28173431734305,0
37015_2020-08-04 07:00:00,2020211N13306,37015,Bertie,2020-08-04 07:00:00,102,17240,5939.0,1311.25,102,15.5763795552749,268536.783532939,4.25,2020,8,23.81558359254082,5.843791675415299,66.30562257970561,999.1267796776727,126,126,37.38999999999972,0,2020-08-05 20:23:23.999999999,14.63718585486889,0,0.844377668828088,0.1,0.422188834414044,2020-08-04 21:38:13.869077528,37.38999999999972,0
51800_2020-08-04 09:00:00,2020211N13306,51800,Suffolk,2020-08-04 09:00:00,45,98537,38104.0,1311.33333333333,45,11.8166721475806,1164379.42340614,1.875,2020,8,23.450076105402804,7.231490203346508,20.052539006988887,999.638965158046,69,69,33.985379202501946,0,2020-08-05 18:59:07.365129007,15.806868591439166,0,0.5729253112033195,0.1,0.28646265560165973,2020-08-05 00:48:24.726929181,33.985379202501946,0
37139_2020-08-04 09:00:00,2020211N13306,37139,Pasquotank,2020-08-04 09:00:00,32,40938,5053.0,1311.33333333333,32,4.67286760340392,191297.85394815,1.33333333333333,2020,8,26.123670215294013,8.726278503661414,10.868192247313555,1002.8125202356558,56,56,15.443324250681112,0,2020-08-05 00:26:35.967302452,14.676258992805556,0,0.3000197902236295,0.1,0.15000989511181476,2020-08-04 23:40:34.532374100,15.443324250681112,0
37187_2020-08-04 09:00:00,2020211N13306,37187,Washington,2020-08-04 09:00:00,37,10828,8007.0,1311.33333333333,37,8.09366804046459,87638.2375421506,1.54166666666667,2020,8,26.502518595936145,8.192499716796572,11.066583688066244,1001.828753833236,61,61,32.56536964980528,0,2020-08-05 17:33:55.330739299,9.8751393534,0,0.5048082927438491,0.1,0.25240414637192454,2020-08-04 18:52:30.501672240,32.56536964980528,0
37143_2020-08-04 09:00:00,2020211N13306,37143,Perquimans,2020-08-04 09:00:00,29,13210,3490.0,1311.33333333333,29,4.9815635950793,65806.4550909976,1.20833333333333,2020,8,26.45879975132559,8.85182860196994,10.43685891226619,1002.014078663793,53,53,15.409523809523611,0,2020-08-05 00:24:34.285714285,8.949029126213333,0,0.437535734705546,0.1,0.218767867352773,2020-08-04 17:56:56.504854368,15.409523809523611,0
51175_2020-08-04 09:00:00,2020211N13306,51175,Southampton,2020-08-04 09:00:00,43,17932,6766.5,1311.33333333333,43,10.8033265351326,193725.251427997,1.79166666666667,2020,8,19.38893167153681,6.70485200275393,42.36344320665603,998.5932571476064,67,67,42.14107883817417,0,2020-08-06 03:08:27.883817427,41.472823722057775,0,0.33372562205783457,0.1,0.16686281102891729,2020-08-06 02:28:22.165399408,42.14107883817417,0
37117_2020-08-04 09:00:00,2020211N13306,37117,Martin,2020-08-04 09:00:00,37,21508,11301.0,1311.33333333333,37,9.79641706424322,210701.338217743,1.54166666666667,2020,8,25.324719246146604,7.895221165754876,22.701482238612837,999.4357184278348,61,61,31.8925925925925,0,2020-08-05 16:53:33.333333333,8.598425196850277,0,0.6440210782326713,0.1,0.32201053911633565,2020-08-04 17:35:54.330708661,31.8925925925925,0
51550_2020-08-04 10:00:00,2020211N13306,51550,Chesapeake,2020-08-04 10:00:00,34,252488,103433.0,1311.375,34,7.39831581796912,1867985.96424739,1.41666666666667,2020,8,25.84753970554896,8.28053266403123,12.621078086750845,1001.0617370535714,58,58,23.211981132075277,0,2020-08-05 09:12:43.132075471,10.73707641196,0,0.5282743418444791,0.1,0.26413717092223954,2020-08-04 20:44:13.475083056,23.211981132075277,0
37053_2020-08-04 10:00:00,2020211N13306,37053,Currituck,2020-08-04 10:00:00,36,31015,18811.0,1311.375,36,4.99509052316047,154922.732575822,1.5,2020,8,28.59149183244072,8.874770230017624,9.95050314528268,1004.169515012777,60,60,25.34999999999972,0,2020-08-05 11:20:59.999999999,12.850183823529166,0,0.2505847331490538,0.1,0.1252923665745269,2020-08-04 22:51:00.661764705,25.34999999999972,0
37029_2020-08-04 10:00:00,2020211N13306,37029,Camden,2020-08-04 10:00:00,32,11088,3620.0,1311.375,32,6.98563535911602,77456.7248618785,1.33333333333333,2020,8,26.03650207979133,8.745826721909534,10.916784304721526,1002.8350237669426,56,56,21.55063291139222,0,2020-08-05 07:33:02.278481012,5.963789682539445,0,0.7111187845303867,0.1,0.35555939226519334,2020-08-04 15:57:49.642857142,21.55063291139222,0
51700_2020-08-04 10:00:00,2020211N13306,51700,Newport News,2020-08-04 10:00:00,86,184306,83506.0,1311.375,86,9.18295691327569,1692474.05685819,3.58333333333333,2020,8,22.6902183172271,6.128484988912311,36.1256615779414,999.0258421505906,110,110,35.75363790186111,0,2020-08-05 21:45:13.096446700,29.293484848484724,0,0.3696381098364189,0.1,0.18481905491820946,2020-08-05 15:17:36.545454545,35.75363790186111,0
51093_2020-08-04 10:00:00,2020211N13306,51093,Isle of Wight,2020-08-04 10:00:00,37,40151,14623.0,1311.375,37,4.89385758568091,196493.275922674,1.54166666666667,2020,8,21.22275440206208,7.228838285577945,22.78656829677964,999.193305878553,61,61,26.9775780371475,0,2020-08-05 12:58:39.280933731,26.381213864814168,0,0.22415404748551132,0.1,0.11207702374275566,2020-08-05 12:22:52.369913331,26.9775780371475,0
37073_2020-08-04 11:00:00,2020211N13306,37073,Gates,2020-08-04 11:00:00,37,10383,4278.5,1311.41666666667,37,11.9562318449461,124141.555246076,1.54166666666667,2020,8,23.66452567369768,7.6232587488945756,19.511343871973118,999.769259564644,61,61,25.59999999999972,0,2020-08-05 12:35:59.999999999,10.466999002683611,0,0.8881368678322993,0.1,0.44406843391614964,2020-08-04 21:28:01.196409661,25.59999999999972,0
37091_2020-08-04 11:00:00,2020211N13306,37091,Hertford,2020-08-04 11:00:00,31,20875,9617.5,1311.41666666667,31,6.16817378650868,128760.627793369,1.29166666666667,2020,8,22.622721824646,8.002695391667354,27.426414335412638,999.086484375,55,55,15.365579710144722,0,2020-08-05 02:21:56.086956521,7.6670918367344445,0,0.5044693898763122,0.1,0.2522346949381561,2020-08-04 18:40:01.530612244,15.365579710144722,0
37041_2020-08-04 11:00:00,2020211N13306,37041,Chowan,2020-08-04 11:00:00,39,13940,3472.0,1311.41666666667,39,15.6036011061741,217514.199420067,1.625,2020,8,26.078905715633503,7.678616023034549,13.26971495833233,1000.8522482287452,63,63,38.26372007366472,0,2020-08-06 01:15:49.392265193,13.387675283745555,0,0.9380760368663594,0.1,0.4690380184331797,2020-08-05 00:23:15.631021484,38.26372007366472,0
51650_2020-08-04 11:00:00,2020211N13306,51650,Hampton,2020-08-04 11:00:00,39,138037,64287.0,1311.41666666667,39,8.16997215611243,1127758.44651329,1.625,2020,8,25.50495670647021,7.813932373610679,17.03395368839731,999.977451883278,63,63,33.69729011689667,0,2020-08-05 20:41:50.244420828,26.63178294573639,0,0.3365532689346213,0.1,0.16827663446731064,2020-08-05 13:37:54.418604651,33.69729011689667,0
51095_2020-08-04 11:00:00,2020211N13306,51095,James City,2020-08-04 11:00:00,34,81199,38466.0,1311.41666666667,34,1.81435553475797,147323.855066812,1.41666666666667,2020,8,21.36259950336657,7.146773574313323,33.45125693533766,998.5355657894738,58,58,9.403297374312778,0,2020-08-04 20:24:11.870547526,9.450132302055556,0,0.18803618780221495,0.1,0.09401809390110748,2020-08-04 20:27:00.476287400,9.403297374312778,0
51073_2020-08-04 11:00:00,2020211N13306,51073,Gloucester,2020-08-04 11:00:00,51,39493,19518.0,1311.41666666667,51,6.98432216415616,275831.835229019,2.125,2020,8,22.52932079165589,7.282000862528815,45.815687387682544,998.9308606515522,75,75,29.3779967159275,0,2020-08-05 16:22:40.788177339,14.098790322580555,0,0.35674761758376883,0.1,0.17837380879188441,2020-08-05 01:05:55.645161290,29.3779967159275,0
51119_2020-08-04 11:00:00,2020211N13306,51119,Middlesex,2020-08-04 11:00:00,62,10943,10238.5,1311.41666666667,62,4.88205428627221,53424.3200546768,2.58333333333333,2020,8,21.751923129089874,6.601054365131162,51.15985664395758,998.489759949252,86,86,23.824516129032222,0,2020-08-05 10:49:28.258064516,12.364238410595833,0,0.2837336457723101,0.1,0.14186682288615504,2020-08-04 23:21:51.258278145,23.824516129032222,0
51127_2020-08-04 11:00:00,2020211N13306,51127,New Kent,2020-08-04 11:00:00,38,24986,10707.0,1311.41666666667,38,2.62949472307836,65700.5551508359,1.58333333333333,2020,8,20.516627060739616,6.282756560306815,37.966468077349035,999.3918060475708,62,62,11.542872928176667,0,2020-08-04 22:32:34.342541436,11.258011049723612,0,0.24815541234706268,0.1,0.12407770617353134,2020-08-04 22:15:28.839779005,11.542872928176667,0
51133_2020-08-04 12:00:00,2020211N13306,51133,Northumberland,2020-08-04 12:00:00,42,12302,12341.0,1311.45833333333,42,7.66510007292764,94296.0610971558,1.75,2020,8,23.90934878758021,7.873086507713753,52.93116057587284,998.276244047619,66,66,29.39307479224361,0,2020-08-05 17:23:35.069252077,12.3452527743525,0,0.37128271614942066,0.1,0.18564135807471033,2020-08-05 00:20:42.909987669,29.39307479224361,0
51810_2020-08-04 12:00:00,2020211N13306,51810,Virginia Beach,2020-08-04 12:00:00,31,455618,199697.0,1311.45833333333,31,5.80199001487253,2643491.08659619,1.29166666666667,2020,8,28.70892414410294,8.949162652820785,10.888140270309934,1002.4496559175532,55,55,26.712179487179444,0,2020-08-05 14:42:43.846153846,14.448625567120278,0,0.3601055599232838,0.1,0.1800527799616419,2020-08-05 02:26:55.052041633,26.712179487179444,0
51115_2020-08-04 12:00:00,2020211N13306,51115,Mathews,2020-08-04 12:00:00,34,8490,6685.0,1311.45833333333,34,8.58175018698579,72859.0590875094,1.41666666666667,2020,8,26.25578691014704,8.83686799103359,35.16263531626395,999.1784142099054,58,58,29.748730964466944,0,2020-08-05 17:44:55.431472081,4.754946043165278,0,0.7331338818249813,0.1,0.36656694091249065,2020-08-04 16:45:17.805755395,29.748730964466944,0
51103_2020-08-04 12:00:00,2020211N13306,51103,Lancaster,2020-08-04 12:00:00,35,10750,9733.0,1311.45833333333,35,6.27196136854002,67423.5847118052,1.45833333333333,2020,8,22.88062382941466,7.909045944297732,38.18109463393751,998.3690984571132,59,59,28.69569892473111,0,2020-08-05 16:41:44.516129032,10.792857142856944,0,0.38754751875064214,0.1,0.19377375937532107,2020-08-04 22:47:34.285714285,28.69569892473111,0
51131_2020-08-04 12:00:00,2020211N13306,51131,Northampton,2020-08-04 12:00:00,28,11900,9271.33333333333,1311.45833333333,28,5.0653354323058,60277.4916444391,1.16666666666667,2020,8,31.320429184333864,10.40561588349157,17.33257058875303,1001.2295636121646,52,52,21.59999999999972,0,2020-08-05 09:35:59.999999999,15.099653875576944,0,0.28812852075944084,0.1,0.14406426037972042,2020-08-05 03:05:58.753952077,21.59999999999972,0
51740_2020-08-04 12:00:00,2020211N13306,51740,Portsmouth,2020-08-04 12:00:00,43,97029,44936.0,1311.45833333333,43,8.71724230016023,845825.303142247,1.79166666666667,2020,8,25.42263459186165,7.629755922689912,18.01155376419121,1000.6505404974492,67,67,35.292832764505,0,2020-08-05 23:17:34.197952218,28.00186219739278,0,0.3283781377959765,0.1,0.16418906889798826,2020-08-05 16:00:06.703910614,35.292832764505,0
51735_2020-08-04 13:00:00,2020211N13306,51735,Poquoson,2020-08-04 13:00:00,33,12582,5448.0,1311.5,33,7.16244493392071,90117.8821585903,1.375,2020,8,26.803175303141277,8.881104579724761,27.460068998237453,999.4967145833332,57,57,11.799248120300556,0,2020-08-05 00:47:57.293233082,7.722298850574444,0,0.577826725403818,0.1,0.288913362701909,2020-08-04 20:43:20.275862068,11.799248120300556,0
34011_2020-08-04 16:00:00,2020211N13306,34011,Cumberland,2020-08-04 16:00:00,52,151356,36195.0,1311.625,52,12.1643817808863,1841152.16882783,2.16666666666667,2020,8,29.473663809451644,7.760081113919966,48.235145188184404,996.8594047124336,76,76,28.73862959285,0,2020-08-05 20:44:19.066534260,18.045747210235,0,0.6163005940046968,0.1,0.3081502970023484,2020-08-05 10:02:44.689956846,28.73862959285,0
34009_2020-08-04 16:00:00,2020211N13306,34009,Cape May,2020-08-04 16:00:00,51,95634,111138.0,1311.625,51,5.68442116844183,543623.934022766,2.125,2020,8,32.49947191188357,8.486262089717263,22.07336856090293,998.8000862108236,75,75,28.212740141556946,0,2020-08-05 20:12:45.864509605,25.538961847041943,0,0.2143731217045475,0.1,0.10718656085227375,2020-08-05 17:32:20.262649351,28.212740141556946,0
34021_2020-08-04 17:00:00,2020211N13306,34021,Mercer,2020-08-04 17:00:00,52,380688,168215.0,1311.66666666667,52,9.00969592485807,3429883.12224237,2.16666666666667,2020,8,27.291903997927296,6.52087087031978,33.526355153595915,996.1610848214284,76,76,48.294950738916114,0,2020-08-06 17:17:41.822660098,26.13436123348,0,0.2995452248610409,0.1,0.14977261243052045,2020-08-05 19:08:03.700440528,48.294950738916114,0
42017_2020-08-04 17:00:00,2020211N13306,42017,Bucks,2020-08-04 17:00:00,85,645054,266453.0,1311.66666666667,85,7.45419192704291,4808356.31930673,3.54166666666667,2020,8,24.114673368481625,5.600143788346203,64.2067693389844,997.576787817029,109,109,26.364673581451946,0,2020-08-05 19:21:52.824893227,17.155443933273055,0,0.3795401832961787,0.1,0.18977009164808936,2020-08-05 10:09:19.598159783,26.364673581451946,0
34029_2020-08-04 17:00:00,2020211N13306,34029,Ocean,2020-08-04 17:00:00,72,655735,307607.0,1311.66666666667,72,18.6170303566003,12207838.4008853,3.0,2020,8,31.39184377881378,7.334391312921549,22.20519614431697,998.629464395998,96,96,49.531945416375,0,2020-08-06 18:31:55.003498950,24.69228595075639,0,0.6837945820478728,0.1,0.3418972910239364,2020-08-05 17:41:32.229422723,49.531945416375,0
34001_2020-08-04 17:00:00,2020211N13306,34001,Atlantic,2020-08-04 17:00:00,58,275638,136169.0,1311.66666666667,58,10.0284807482064,2764230.37647412,2.41666666666667,2020,8,30.94631821991967,7.846585135578745,22.248755879649288,998.0943662482924,82,82,33.573092545336664,0,2020-08-06 02:34:23.133163212,14.620381999746666,0,0.4026246796260529,0.1,0.20131233981302646,2020-08-05 07:37:13.375199088,33.573092545336664,0
42029_2020-08-04 17:00:00,2020211N13306,42029,Chester,2020-08-04 17:00:00,87,545823,226585.0,1311.66666666667,87,13.0793840300012,7139028.62940736,3.625,2020,8,22.49525576865096,5.300475818954126,94.07068927659087,999.696625405844,111,111,37.46531165311639,0,2020-08-06 06:27:55.121951219,24.251864408169165,0,0.4806232512158739,0.1,0.24031162560793695,2020-08-05 17:15:06.711869409,37.46531165311639,0
34033_2020-08-04 17:00:00,2020211N13306,34033,Salem,2020-08-04 17:00:00,25,65117,30507.0,1311.66666666667,25,3.27781265782622,213441.32683967,1.04166666666667,2020,8,24.60583342093008,8.049302546375493,47.19027427289589,996.3862687114196,49,49,15.205555555555279,0,2020-08-05 08:12:19.999999999,10.733194722370278,0,0.2438468849342903,0.1,0.12192344246714515,2020-08-05 03:43:59.501000533,15.205555555555279,0
34039_2020-08-04 18:00:00,2020211N13306,34039,Union,2020-08-04 18:00:00,78,569815,233534.0,1311.70833333333,78,10.4553864137242,5957636.00933626,3.25,2020,8,28.813944388562305,6.137951347109013,37.38220545690595,996.563076402559,102,102,40.497550111358336,0,2020-08-06 10:29:51.180400890,29.176121616610832,0,0.3055117840504248,0.1,0.1527558920252124,2020-08-05 23:10:34.037819799,40.497550111358336,0
36085_2020-08-04 18:00:00,2020211N13306,36085,Richmond,2020-08-04 18:00:00,73,491133,180781.0,1311.70833333333,73,7.09028050514158,3482270.7353317,3.04166666666667,2020,8,29.05322820198636,6.3906603358517495,21.51947551477356,997.0191865808822,97,97,24.022790697674168,0,2020-08-05 18:01:22.046511627,23.928182807399168,0,0.20078437446413064,0.1,0.10039218723206532,2020-08-05 17:55:41.458106637,24.022790697674168,0
34027_2020-08-04 18:00:00,2020211N13306,34027,Morris,2020-08-04 18:00:00,105,511151,203598.0,1311.70833333333,105,38.9865753728222,19928026.9883934,4.375,2020,8,27.150827920258937,5.491422126693996,55.2930817730836,996.6441570953826,129,129,98.79765051395,0,2020-08-08 20:47:51.541850220,53.95251431945361,0,0.6365190227801845,0.1,0.31825951139009223,2020-08-06 23:57:09.051550033,98.79765051395,0
34025_2020-08-04 18:00:00,2020211N13306,34025,Monmouth,2020-08-04 18:00:00,101,644098,293049.0,1311.70833333333,101,34.5964442319057,22283500.536882,4.20833333333333,2020,8,29.69939695085798,6.140244322436835,22.696351342758685,997.2734403162552,125,125,90.1341991341989,0,2020-08-08 12:08:03.116883116,46.23681434599139,0,0.6814332025251664,0.1,0.3407166012625832,2020-08-06 16:14:12.531645569,90.1341991341989,0
34019_2020-08-04 18:00:00,2020211N13306,34019,Hunterdon,2020-08-04 18:00:00,87,129777,60747.0,1311.70833333333,87,19.5325201244506,2534871.86419082,3.625,2020,8,23.435523063782224,5.660352302152256,59.92184253783529,996.6554668674698,111,111,73.42481927710833,0,2020-08-07 19:25:29.349397590,47.887681159420275,0,0.4411411263107643,0.1,0.22057056315538215,2020-08-06 17:53:15.652173913,73.42481927710833,0
34037_2020-08-04 18:00:00,2020211N13306,34037,Sussex,2020-08-04 18:00:00,97,146084,72405.0,1311.70833333333,97,18.8154606281469,2748637.75040222,4.04166666666667,2020,8,21.98151777919969,5.303149366129889,67.07366832262394,997.6790217670638,121,121,68.61808510638278,0,2020-08-07 14:37:05.106382978,49.50538388018055,0,0.359541232761047,0.1,0.1797706163805235,2020-08-06 19:30:19.381968650,68.61808510638278,0
34023_2020-08-04 18:00:00,2020211N13306,34023,Middlesex,2020-08-04 18:00:00,50,861418,344712.0,1311.70833333333,50,8.08346967903641,6963246.28397619,2.08333333333333,2020,8,28.05606721829967,6.8106705020997245,23.54960167827476,996.13892134979,74,74,32.53398890569834,0,2020-08-06 02:32:02.360060514,28.21239347906611,0,0.2786180927847014,0.1,0.1393090463923507,2020-08-05 22:12:44.616524638,32.53398890569834,0
34041_2020-08-04 18:00:00,2020211N13306,34041,Warren,2020-08-04 18:00:00,73,110926,51931.0,1311.70833333333,73,11.0912358851859,1230306.43180014,3.04166666666667,2020,8,21.26136931813434,5.655779256016115,68.34925088375661,998.2447537820908,97,97,69.23935926773444,0,2020-08-07 15:14:21.693363844,59.245463709677225,0,0.3236743809927221,0.1,0.16183719049636106,2020-08-07 05:14:43.669354838,69.23935926773444,0
34035_2020-08-04 18:00:00,2020211N13306,34035,Somerset,2020-08-04 18:00:00,86,346875,150931.0,1311.70833333333,86,11.6057500785358,4025744.55849211,3.58333333333333,2020,8,27.171460295996965,5.890966298041845,45.59300540053791,996.0506083086054,110,110,53.457967795668885,0,2020-08-06 23:27:28.684064408,51.975872689938335,0,0.22714202422282884,0.1,0.11357101211141442,2020-08-06 21:58:33.141683778,53.457967795668885,0
34031_2020-08-04 19:00:00,2020211N13306,34031,Passaic,2020-08-04 19:00:00,98,513936,203351.0,1311.75,98,13.8537741504039,7119953.27176197,4.08333333333333,2020,8,28.44500922293685,5.597292011246273,53.128268771986086,996.4235329468326,122,122,70.8212602739725,0,2020-08-07 17:49:16.536986301,50.653123661814725,0,0.2565957384030568,0.1,0.1282978692015284,2020-08-06 21:39:11.245182533,70.8212602739725,0
36027_2020-08-04 19:00:00,2020211N13306,36027,Dutchess,2020-08-04 19:00:00,84,297545,136537.0,1311.75,84,18.2171352820115,5420417.5174861,3.5,2020,8,25.40924387595054,5.570919995745972,40.130271821273915,997.476012642497,108,108,70.72492581602361,0,2020-08-07 17:43:29.732937685,33.966542750929165,0,0.43082827365476023,0.1,0.21541413682738011,2020-08-06 04:57:59.553903345,70.72492581602361,0
34003_2020-08-04 19:00:00,2020211N13306,34003,Bergen,2020-08-04 19:00:00,100,952997,411460.0,1311.75,100,17.4185372234242,16599813.7183116,4.16666666666667,2020,8,30.232987188523825,5.735093775202407,43.788012995060846,996.6674686379928,124,124,73.55096952908583,0,2020-08-07 20:33:03.490304709,48.35348192758139,0,0.33031157342147477,0.1,0.16515578671073738,2020-08-06 19:21:12.534939293,73.55096952908583,0
34013_2020-08-04 19:00:00,2020211N13306,34013,Essex,2020-08-04 19:00:00,84,849477,365572.0,1311.75,84,8.80995809307059,7483856.77102732,3.5,2020,8,28.79332876858646,6.027185923856023,39.51514165925041,996.3847854238014,108,108,31.447523219814165,0,2020-08-06 02:26:51.083591331,29.786717267551943,0,0.22640683640979067,0.1,0.11320341820489534,2020-08-06 00:47:12.182163187,31.447523219814165,0
36087_2020-08-04 19:00:00,2020211N13306,36087,Rockland,2020-08-04 19:00:00,86,339022,117172.0,1311.75,86,21.8192418536458,7397203.0117067,3.58333333333333,2020,8,29.524349466959634,5.826730518495195,42.376232114103104,996.9217555555556,110,110,72.45766016713084,0,2020-08-07 19:27:27.576601671,39.62630942788056,0,0.5048390400436964,0.1,0.2524195200218482,2020-08-06 10:37:34.713940370,72.45766016713084,0
36071_2020-08-04 19:00:00,2020211N13306,36071,Orange,2020-08-04 19:00:00,72,405941,162449.0,1311.75,72,15.5414290977582,6308903.26937304,3.0,2020,8,23.037817229026277,5.680184618278324,54.55740659414786,997.6699842931936,96,96,53.558688066992225,0,2020-08-07 00:33:31.277041172,46.07370474912305,0,0.38642281577602816,0.1,0.19321140788801408,2020-08-06 17:04:25.337096843,53.558688066992225,0
36059_2020-08-04 20:00:00,2020211N13306,36059,Nassau,2020-08-04 20:00:00,139,1383726,488488.0,1311.79166666667,139,25.1955738355529,34863770.6011743,5.79166666666667,2020,8,31.21847954022109,6.383077782869463,25.82529604919916,998.8779684418146,163,163,107.79343780607222,0,2020-08-09 07:47:36.376101860,97.90566037735833,0,0.2839824110315914,0.1,0.1419912055157957,2020-08-08 21:54:20.377358490,107.79343780607222,0
36119_2020-08-04 20:00:00,2020211N13306,36119,Westchester,2020-08-04 20:00:00,132,990427,393323.0,1311.79166666667,132,25.4729420857667,25229089.6111796,5.5,2020,8,29.933061978519483,5.818339630748554,32.58102436620342,997.7608022572496,156,156,100.98520102651834,0,2020-08-09 00:59:06.723695466,77.35187580853805,0,0.31489640829547216,0.1,0.15744820414773608,2020-08-08 01:21:06.752910737,100.98520102651834,0
