event_id,CountyFIPS,storm,event_start,event_end,duration_hours,year,month,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,max_outage_raw,hours_above_thresh_raw,is_valid,peak_outage_clean,threshold_used_t90,t90_lastcross,censored_lastcross,crossing_time_lastcross,duration_days
21059_2019-10-26 10:00:00,21059,2019299N25265,2019-10-26 10:00:00,2019-10-27 18:00:00,32.0,2019,10,103222,7741.0,1028.375,32,4.68100537203461,483182.736512156,0.8286505074226286,9,True,0.45399647739662835,0.1,28.238311688311665,0,2019-10-27 14:14:17.922077922,1.33333333333333
22105_2019-10-26 11:00:00,22105,2019299N25265,2019-10-26 11:00:00,2019-10-29 11:00:00,72.0,2019,10,137048,67538.0,1028.41666666667,72,7.11007211346055,974421.163005542,0.3094240760201892,13,True,0.27461109219816165,0.1,30.62159598214278,0,2019-10-27 17:37:17.745535714,3.0
28147_2019-10-26 12:00:00,28147,2019299N25265,2019-10-26 12:00:00,2019-10-27 16:00:00,28.0,2019,10,13761,5312.0,1028.45833333333,28,4.46869099339701,61493.6567601362,0.6141923436041083,8,True,0.3785768072289157,0.1,13.543010752688055,0,2019-10-27 01:32:34.838709677,1.16666666666667
22117_2019-10-26 12:00:00,22117,2019299N25265,2019-10-26 12:00:00,2019-10-28 02:00:00,38.0,2019,10,45025,24115.0,1028.45833333333,38,5.10532863363052,229867.421729214,0.323367198838897,8,True,0.3191374663072776,0.1,28.404220779220555,0,2019-10-27 16:24:15.194805194,1.58333333333333
22103_2019-10-26 12:00:00,22103,2019299N25265,2019-10-26 12:00:00,2019-10-28 03:00:00,39.0,2019,10,273263,127484.0,1028.45833333333,39,6.5615655572136,1793033.08886086,0.309929089140598,14,True,0.2994964073923002,0.1,32.22076356329528,0,2019-10-27 20:13:14.748827863,1.625
28101_2019-10-26 13:00:00,28101,2019299N25265,2019-10-26 13:00:00,2019-10-27 23:00:00,34.0,2019,10,21029,6104.0,1028.5,34,8.37872563771661,176196.221435543,0.5135247032845708,27,True,0.429079527671077,0.1,28.656097560975557,0,2019-10-27 17:39:21.951219512,1.41666666666667
28127_2019-10-26 13:00:00,28127,2019299N25265,2019-10-26 13:00:00,2019-10-27 23:00:00,34.0,2019,10,25587,9422.0,1028.5,34,6.96395369878725,178186.683290869,0.5685026000212247,21,True,0.5359758038841134,0.1,28.379436619718057,0,2019-10-27 17:22:45.971830985,1.41666666666667
28129_2019-10-26 13:00:00,28129,2019299N25265,2019-10-26 13:00:00,2019-10-28 22:00:00,57.0,2019,10,14092,4349.0,1028.5,57,21.8238617204918,307541.85936517,0.8395222989363688,36,True,0.8167381292679053,0.1,50.883636363636114,0,2019-10-28 15:53:01.090909090,2.375
28031_2019-10-26 13:00:00,28031,2019299N25265,2019-10-26 13:00:00,2019-10-29 01:00:00,60.0,2019,10,18098,7676.0,1028.5,60,17.8069306930693,322269.831683168,0.7970297029702971,36,True,0.6809536216779573,0.1,50.60285714285695,0,2019-10-28 15:36:10.285714285,2.5
28061_2019-10-26 13:00:00,28061,2019299N25265,2019-10-26 13:00:00,2019-10-27 21:00:00,32.0,2019,10,16167,8042.0,1028.5,32,5.06922142835653,81954.10283224,0.39355881621487193,12,True,0.3344317333996518,0.1,26.80624999999972,0,2019-10-27 15:48:22.499999999,1.33333333333333
28065_2019-10-26 13:00:00,28065,2019299N25265,2019-10-26 13:00:00,2019-10-28 18:00:00,53.0,2019,10,11088,5088.0,1028.5,53,18.012993560841,199728.072602605,0.8936241052105877,35,True,0.8238810793343028,0.1,37.74477611940278,0,2019-10-28 02:44:41.194029850,2.20833333333333
28123_2019-10-26 14:00:00,28123,2019299N25265,2019-10-26 14:00:00,2019-10-28 00:00:00,34.0,2019,10,27707,7066.0,1028.54166666667,34,8.14468898904926,225664.897819588,0.6231246766683911,18,True,0.5289827737960519,0.1,22.111594202898335,0,2019-10-27 12:06:41.739130434,1.41666666666667
28007_2019-10-26 16:00:00,28007,2019299N25265,2019-10-26 16:00:00,2019-10-27 22:00:00,30.0,2019,10,17509,5585.0,1028.625,30,5.78567591763653,101301.399641898,0.45174574753804836,18,True,0.42560429722470905,0.1,27.078512396694165,0,2019-10-27 19:04:42.644628099,1.25
28019_2019-10-26 17:00:00,28019,2019299N25265,2019-10-26 17:00:00,2019-10-28 19:00:00,50.0,2019,10,8037,3935.0,1028.66666666667,50,7.33595933926302,58959.1052096569,0.6937738246505718,22,True,0.46683608640406604,0.1,22.980337078651665,0,2019-10-27 15:58:49.213483146,2.08333333333333
28025_2019-10-26 17:00:00,28025,2019299N25265,2019-10-26 17:00:00,2019-10-27 19:00:00,26.0,2019,10,18380,2538.0,1028.66666666667,26,3.97005516154452,72969.6138691883,0.3384554767533491,7,True,0.31796690307328607,0.1,11.344444444444166,0,2019-10-27 04:20:39.999999999,1.08333333333333
28139_2019-10-26 19:00:00,28139,2019299N25265,2019-10-26 19:00:00,2019-10-28 01:00:00,30.0,2019,10,21431,10937.0,1028.75,30,6.4466489896681,138158.134497577,0.4646612416567614,25,True,0.4629240193837433,0.1,26.593503727369445,0,2019-10-27 21:35:36.613418530,1.25
47125_2019-10-26 22:00:00,47125,2019299N25265,2019-10-26 22:00:00,2019-10-29 20:00:00,70.0,2019,10,235201,92099.0,1028.875,70,12.152082942337,2858182.06012062,0.4622742917946992,35,True,0.450200327908012,0.1,35.648731983214724,0,2019-10-28 09:38:55.435139573,2.91666666666667
21219_2019-10-26 22:00:00,21219,2019299N25265,2019-10-26 22:00:00,2019-10-28 22:00:00,48.0,2019,10,12404,6471.0,1028.875,48,11.1727881402139,138587.264091214,0.541338278473188,28,True,0.526657394529439,0.1,30.337361163277222,0,2019-10-28 04:20:14.500187798,2.0
05019_2020-06-06 06:00:00,05019,2020154N19269,2020-06-06 06:00:00,2020-06-07 17:00:00,35.0,2020,6,21250,12126.0,1252.20833333333,35,4.04136843440658,85879.0792311398,0.4734542456718879,7,True,0.35739901071723,0.1,12.566923076923056,0,2020-06-06 18:34:00.923076923,1.45833333333333
05109_2020-06-06 08:00:00,05109,2020154N19269,2020-06-06 08:00:00,2020-06-09 22:00:00,86.0,2020,6,10179,10039.0,1252.29166666667,86,5.24078077109499,53345.9074689759,0.18577547564498456,7,True,0.15698774778364377,0.1,56.16023811174278,0,2020-06-08 16:09:36.857202274,3.58333333333333
05057_2020-06-06 08:00:00,05057,2020154N19269,2020-06-06 08:00:00,2020-06-08 21:00:00,61.0,2020,6,19453,5270.0,1252.29166666667,61,3.6314990512334,70643.5510436433,0.3212523719165085,11,True,0.3201138519924099,0.1,9.737704918032778,0,2020-06-06 17:44:15.737704918,2.54166666666667
05039_2020-06-09 18:00:00,05039,2020154N19269,2020-06-09 18:00:00,2020-06-12 04:00:00,58.0,2020,6,6191,4413.8,1255.70833333333,58,2.07749830047587,12861.7919782461,0.17788352594606843,5,True,0.1667799682755495,0.1,56.23832335329333,0,2020-06-12 02:14:17.964071856,2.41666666666667
48355_2020-07-25 18:00:00,48355,2020205N26272,2020-07-25 18:00:00,2020-07-27 05:00:00,35.0,2020,7,351674,152300.0,1301.70833333333,35,5.73629560585751,2017306.02089433,0.27199504740803493,17,True,0.2596722166107328,0.1,29.235840899265,0,2020-07-26 23:14:09.027237354,1.45833333333333
48489_2020-07-25 20:00:00,48489,2020205N26272,2020-07-25 20:00:00,2020-08-02 21:00:00,193.0,2020,7,20143,7815.0,1301.79166666667,193,80.8647283211333,1628858.22257259,0.9829028290282903,129,True,0.982779827798278,0.1,146.0989361702125,0,2020-07-31 22:05:56.170212765,8.04166666666667
48261_2020-07-26 00:00:00,48261,2020205N26272,2020-07-26 00:00:00,2020-07-29 02:00:00,74.0,2020,7,358,1007.0,1301.95833333333,74,16.4274880489199,5881.04072151332,0.5391591096455071,36,True,0.5391591096455071,0.1,44.49999999999972,0,2020-07-27 20:29:59.999999999,3.08333333333333
48061_2020-07-26 00:00:00,48061,2020205N26272,2020-07-26 00:00:00,2020-07-28 20:00:00,68.0,2020,7,425208,111890.0,1301.95833333333,68,9.70154867771701,4125176.11015469,0.33782286173920817,32,True,0.33057467155241754,0.1,44.15173501577278,0,2020-07-27 20:09:06.246056782,2.83333333333333
48047_2020-07-26 02:00:00,48047,2020205N26272,2020-07-26 02:00:00,2020-07-29 01:00:00,71.0,2020,7,6906,4656.0,1302.04166666667,71,10.5559078569029,72899.0996597717,0.49677835051546393,21,True,0.4853951890034364,0.1,21.699999999999722,0,2020-07-26 23:41:59.999999999,2.95833333333333
48215_2020-07-26 02:00:00,48215,2020205N26272,2020-07-26 02:00:00,2020-07-29 22:00:00,92.0,2020,7,888367,315601.0,1302.04166666667,92,19.3135311517664,17157503.7287012,0.5464082813425813,45,True,0.5414970168028619,0.1,63.648704722604165,0,2020-07-28 17:38:55.337001375,3.83333333333333
48427_2020-07-26 06:00:00,48427,2020205N26272,2020-07-26 06:00:00,2020-07-29 00:00:00,66.0,2020,7,65728,25662.0,1302.20833333333,66,11.3199889716743,744040.23513021,0.41789416257501366,37,True,0.3891356870080274,0.1,41.21659919028333,0,2020-07-27 23:12:59.757085020,2.75
37019_2020-08-04 04:00:00,37019,2020211N13306,2020-08-04 04:00:00,2020-08-05 16:00:00,36.0,2020,8,153064,103584.0,1311.125,36,8.67058828731869,1327154.92561015,0.5056180859895361,18,True,0.48095265678097004,0.1,19.935262054507223,0,2020-08-04 23:56:06.943396226,1.5
37129_2020-08-04 05:00:00,37129,2020211N13306,2020-08-04 05:00:00,2020-08-05 18:00:00,37.0,2020,8,234921,132080.5,1311.16666666667,37,12.2163260672116,2869871.53603542,0.7009839539812291,21,True,0.698577051165607,0.1,22.126990959965557,0,2020-08-05 03:07:37.167455876,1.54166666666667
37141_2020-08-04 05:00:00,37141,2020211N13306,2020-08-04 05:00:00,2020-08-05 19:00:00,38.0,2020,8,65737,34969.0,1311.16666666667,38,14.1632820893563,931051.674708015,0.8354256627298464,22,True,0.8220760651987418,0.1,33.288620583778055,0,2020-08-05 14:17:19.034101601,1.58333333333333
37103_2020-08-04 06:00:00,37103,2020211N13306,2020-08-04 06:00:00,2020-08-05 20:00:00,38.0,2020,8,9233,5477.66666666667,1311.20833333333,38,11.706976904518,108090.517759414,0.7890125935389669,18,True,0.7670195291111517,0.1,34.61999999999972,0,2020-08-05 16:37:11.999999999,1.58333333333333
37133_2020-08-04 06:00:00,37133,2020211N13306,2020-08-04 06:00:00,2020-08-06 23:00:00,65.0,2020,8,207298,89563.0,1311.20833333333,65,7.88630368288329,1634814.98085434,0.5609124303562856,17,True,0.5553074372229604,0.1,18.52005314444028,0,2020-08-05 00:31:12.191319985,2.70833333333333
36079_2020-08-04 06:00:00,36079,2020211N13306,2020-08-04 06:00:00,2020-08-09 14:00:00,128.0,2020,8,98045,43850.0,1311.20833333333,128,57.7263272853556,5659777.75869269,0.9510181743552323,94,True,0.9484641871707751,0.1,111.28173431734305,0,2020-08-08 21:16:54.243542435,5.33333333333333
37015_2020-08-04 07:00:00,37015,2020211N13306,2020-08-04 07:00:00,2020-08-08 13:00:00,102.0,2020,8,17240,5939.0,1311.25,102,15.5763795552749,268536.783532939,0.8445358216036691,34,True,0.844377668828088,0.1,37.38999999999972,0,2020-08-05 20:23:23.999999999,4.25
51800_2020-08-04 09:00:00,51800,2020211N13306,2020-08-04 09:00:00,2020-08-06 06:00:00,45.0,2020,8,98537,38104.0,1311.33333333333,45,11.8166721475806,1164379.42340614,0.594048503162693,34,True,0.5729253112033195,0.1,33.985379202501946,0,2020-08-05 18:59:07.365129007,1.875
37139_2020-08-04 09:00:00,37139,2020211N13306,2020-08-04 09:00:00,2020-08-05 17:00:00,32.0,2020,8,40938,5053.0,1311.33333333333,32,4.67286760340392,191297.85394815,0.3825450227587572,14,True,0.3000197902236295,0.1,15.443324250681112,0,2020-08-05 00:26:35.967302452,1.33333333333333
37187_2020-08-04 09:00:00,37187,2020211N13306,2020-08-04 09:00:00,2020-08-05 22:00:00,37.0,2020,8,10828,8007.0,1311.33333333333,37,8.09366804046459,87638.2375421506,0.5321593605595104,19,True,0.5048082927438491,0.1,32.56536964980528,0,2020-08-05 17:33:55.330739299,1.54166666666667
37143_2020-08-04 09:00:00,37143,2020211N13306,2020-08-04 09:00:00,2020-08-05 14:00:00,29.0,2020,8,13210,3490.0,1311.33333333333,29,4.9815635950793,65806.4550909976,0.5334476843910806,10,True,0.437535734705546,0.1,15.409523809523611,0,2020-08-05 00:24:34.285714285,1.20833333333333
51175_2020-08-04 09:00:00,51175,2020211N13306,2020-08-04 09:00:00,2020-08-06 04:00:00,43.0,2020,8,17932,6766.5,1311.33333333333,43,10.8033265351326,193725.251427997,0.4520754716981132,42,True,0.33372562205783457,0.1,42.14107883817417,0,2020-08-06 03:08:27.883817427,1.79166666666667
37117_2020-08-04 09:00:00,37117,2020211N13306,2020-08-04 09:00:00,2020-08-05 22:00:00,37.0,2020,8,21508,11301.0,1311.33333333333,37,9.79641706424322,210701.338217743,0.759870287798946,30,True,0.6440210782326713,0.1,31.8925925925925,0,2020-08-05 16:53:33.333333333,1.54166666666667
51550_2020-08-04 10:00:00,51550,2020211N13306,2020-08-04 10:00:00,2020-08-05 20:00:00,34.0,2020,8,252488,103433.0,1311.375,34,7.39831581796912,1867985.96424739,0.5514681001227848,19,True,0.5282743418444791,0.1,23.211981132075277,0,2020-08-05 09:12:43.132075471,1.41666666666667
37053_2020-08-04 10:00:00,37053,2020211N13306,2020-08-04 10:00:00,2020-08-05 22:00:00,36.0,2020,8,31015,18811.0,1311.375,36,4.99509052316047,154922.732575822,0.40171167339995745,12,True,0.2505847331490538,0.1,25.34999999999972,0,2020-08-05 11:20:59.999999999,1.5
37029_2020-08-04 10:00:00,37029,2020211N13306,2020-08-04 10:00:00,2020-08-05 18:00:00,32.0,2020,8,11088,3620.0,1311.375,32,6.98563535911602,77456.7248618785,0.780939226519337,12,True,0.7111187845303867,0.1,21.55063291139222,0,2020-08-05 07:33:02.278481012,1.33333333333333
51700_2020-08-04 10:00:00,51700,2020211N13306,2020-08-04 10:00:00,2020-08-08 00:00:00,86.0,2020,8,184306,83506.0,1311.375,86,9.18295691327569,1692474.05685819,0.3899480276866333,30,True,0.3696381098364189,0.1,35.75363790186111,0,2020-08-05 21:45:13.096446700,3.58333333333333
51093_2020-08-04 10:00:00,51093,2020211N13306,2020-08-04 10:00:00,2020-08-05 23:00:00,37.0,2020,8,40151,14623.0,1311.375,37,4.89385758568091,196493.275922674,0.2717069476003581,12,True,0.22415404748551132,0.1,26.9775780371475,0,2020-08-05 12:58:39.280933731,1.54166666666667
37073_2020-08-04 11:00:00,37073,2020211N13306,2020-08-04 11:00:00,2020-08-06 00:00:00,37.0,2020,8,10383,4278.5,1311.41666666667,37,11.9562318449461,124141.555246076,0.8934210526315789,14,True,0.8881368678322993,0.1,25.59999999999972,0,2020-08-05 12:35:59.999999999,1.54166666666667
37091_2020-08-04 11:00:00,37091,2020211N13306,2020-08-04 11:00:00,2020-08-05 18:00:00,31.0,2020,8,20875,9617.5,1311.41666666667,31,6.16817378650868,128760.627793369,0.5157468038665419,12,True,0.5044693898763122,0.1,15.365579710144722,0,2020-08-05 02:21:56.086956521,1.29166666666667
37041_2020-08-04 11:00:00,37041,2020211N13306,2020-08-04 11:00:00,2020-08-06 02:00:00,39.0,2020,8,13940,3472.0,1311.41666666667,39,15.6036011061741,217514.199420067,0.9400397840295539,20,True,0.9380760368663594,0.1,38.26372007366472,0,2020-08-06 01:15:49.392265193,1.625
51650_2020-08-04 11:00:00,51650,2020211N13306,2020-08-04 11:00:00,2020-08-06 02:00:00,39.0,2020,8,138037,64287.0,1311.41666666667,39,8.16997215611243,1127758.44651329,0.36959260814783707,30,True,0.3365532689346213,0.1,33.69729011689667,0,2020-08-05 20:41:50.244420828,1.625
51095_2020-08-04 11:00:00,51095,2020211N13306,2020-08-04 11:00:00,2020-08-05 21:00:00,34.0,2020,8,81199,38466.0,1311.41666666667,34,1.81435553475797,147323.855066812,0.24179795143763325,7,True,0.18803618780221495,0.1,9.403297374312778,0,2020-08-04 20:24:11.870547526,1.41666666666667
51073_2020-08-04 11:00:00,51073,2020211N13306,2020-08-04 11:00:00,2020-08-06 14:00:00,51.0,2020,8,39493,19518.0,1311.41666666667,51,6.98432216415616,275831.835229019,0.3707859411824982,22,True,0.35674761758376883,0.1,29.3779967159275,0,2020-08-05 16:22:40.788177339,2.125
51119_2020-08-04 11:00:00,51119,2020211N13306,2020-08-04 11:00:00,2020-08-07 01:00:00,62.0,2020,8,10943,10238.5,1311.41666666667,62,4.88205428627221,53424.3200546768,0.43223979691466513,9,True,0.2837336457723101,0.1,23.824516129032222,0,2020-08-05 10:49:28.258064516,2.58333333333333
51127_2020-08-04 11:00:00,51127,2020211N13306,2020-08-04 11:00:00,2020-08-06 01:00:00,38.0,2020,8,24986,10707.0,1311.41666666667,38,2.62949472307836,65700.5551508359,0.24992995236760998,9,True,0.24815541234706268,0.1,11.542872928176667,0,2020-08-04 22:32:34.342541436,1.58333333333333
51133_2020-08-04 12:00:00,51133,2020211N13306,2020-08-04 12:00:00,2020-08-06 06:00:00,42.0,2020,8,12302,12341.0,1311.45833333333,42,7.66510007292764,94296.0610971558,0.5258893120492667,13,True,0.37128271614942066,0.1,29.39307479224361,0,2020-08-05 17:23:35.069252077,1.75
51810_2020-08-04 12:00:00,51810,2020211N13306,2020-08-04 12:00:00,2020-08-05 19:00:00,31.0,2020,8,455618,199697.0,1311.45833333333,31,5.80199001487253,2643491.08659619,0.3754037366610415,18,True,0.3601055599232838,0.1,26.712179487179444,0,2020-08-05 14:42:43.846153846,1.29166666666667
51115_2020-08-04 12:00:00,51115,2020211N13306,2020-08-04 12:00:00,2020-08-05 22:00:00,34.0,2020,8,8490,6685.0,1311.45833333333,34,8.58175018698579,72859.0590875094,0.7331338818249813,18,True,0.7331338818249813,0.1,29.748730964466944,0,2020-08-05 17:44:55.431472081,1.41666666666667
51103_2020-08-04 12:00:00,51103,2020211N13306,2020-08-04 12:00:00,2020-08-05 23:00:00,35.0,2020,8,10750,9733.0,1311.45833333333,35,6.27196136854002,67423.5847118052,0.4121031542176102,15,True,0.38754751875064214,0.1,28.69569892473111,0,2020-08-05 16:41:44.516129032,1.45833333333333
51131_2020-08-04 12:00:00,51131,2020211N13306,2020-08-04 12:00:00,2020-08-05 16:00:00,28.0,2020,8,11900,9271.33333333333,1311.45833333333,28,5.0653354323058,60277.4916444391,0.31720899759772875,15,True,0.28812852075944084,0.1,21.59999999999972,0,2020-08-05 09:35:59.999999999,1.16666666666667
51740_2020-08-04 12:00:00,51740,2020211N13306,2020-08-04 12:00:00,2020-08-06 07:00:00,43.0,2020,8,97029,44936.0,1311.45833333333,43,8.71724230016023,845825.303142247,0.33075930211856863,30,True,0.3283781377959765,0.1,35.292832764505,0,2020-08-05 23:17:34.197952218,1.79166666666667
51735_2020-08-04 13:00:00,51735,2020211N13306,2020-08-04 13:00:00,2020-08-05 22:00:00,33.0,2020,8,12582,5448.0,1311.5,33,7.16244493392071,90117.8821585903,0.5794787077826725,12,True,0.577826725403818,0.1,11.799248120300556,0,2020-08-05 00:47:57.293233082,1.375
34011_2020-08-04 16:00:00,34011,2020211N13306,2020-08-04 16:00:00,2020-08-06 20:00:00,52.0,2020,8,151356,36195.0,1311.625,52,12.1643817808863,1841152.16882783,0.6305843348528802,24,True,0.6163005940046968,0.1,28.73862959285,0,2020-08-05 20:44:19.066534260,2.16666666666667
34009_2020-08-04 16:00:00,34009,2020211N13306,2020-08-04 16:00:00,2020-08-06 19:00:00,51.0,2020,8,95634,111138.0,1311.625,51,5.68442116844183,543623.934022766,0.23757850600154762,14,True,0.2143731217045475,0.1,28.212740141556946,0,2020-08-05 20:12:45.864509605,2.125
34021_2020-08-04 17:00:00,34021,2020211N13306,2020-08-04 17:00:00,2020-08-06 21:00:00,52.0,2020,8,380688,168215.0,1311.66666666667,52,9.00969592485807,3429883.12224237,0.3016258954314419,27,True,0.2995452248610409,0.1,48.294950738916114,0,2020-08-06 17:17:41.822660098,2.16666666666667
42017_2020-08-04 17:00:00,42017,2020211N13306,2020-08-04 17:00:00,2020-08-08 06:00:00,85.0,2020,8,645054,266453.0,1311.66666666667,85,7.45419192704291,4808356.31930673,0.40287254085132895,22,True,0.3795401832961787,0.1,26.364673581451946,0,2020-08-05 19:21:52.824893227,3.54166666666667
34029_2020-08-04 17:00:00,34029,2020211N13306,2020-08-04 17:00:00,2020-08-07 17:00:00,72.0,2020,8,655735,307607.0,1311.66666666667,72,18.6170303566003,12207838.4008853,0.6993956574460269,37,True,0.6837945820478728,0.1,49.531945416375,0,2020-08-06 18:31:55.003498950,3.0
34001_2020-08-04 17:00:00,34001,2020211N13306,2020-08-04 17:00:00,2020-08-07 03:00:00,58.0,2020,8,275638,136169.0,1311.66666666667,58,10.0284807482064,2764230.37647412,0.4225925137145753,22,True,0.4026246796260529,0.1,33.573092545336664,0,2020-08-06 02:34:23.133163212,2.41666666666667
42029_2020-08-04 17:00:00,42029,2020211N13306,2020-08-04 17:00:00,2020-08-08 08:00:00,87.0,2020,8,545823,226585.0,1311.66666666667,87,13.0793840300012,7139028.62940736,0.48196269848975665,34,True,0.4806232512158739,0.1,37.46531165311639,0,2020-08-06 06:27:55.121951219,3.625
34033_2020-08-04 17:00:00,34033,2020211N13306,2020-08-04 17:00:00,2020-08-05 18:00:00,25.0,2020,8,65117,30507.0,1311.66666666667,25,3.27781265782622,213441.32683967,0.2589060400485039,6,True,0.2438468849342903,0.1,15.205555555555279,0,2020-08-05 08:12:19.999999999,1.04166666666667
34039_2020-08-04 18:00:00,34039,2020211N13306,2020-08-04 18:00:00,2020-08-08 00:00:00,78.0,2020,8,569815,233534.0,1311.70833333333,78,10.4553864137242,5957636.00933626,0.31039754042203344,30,True,0.3055117840504248,0.1,40.497550111358336,0,2020-08-06 10:29:51.180400890,3.25
36085_2020-08-04 18:00:00,36085,2020211N13306,2020-08-04 18:00:00,2020-08-07 19:00:00,73.0,2020,8,491133,180781.0,1311.70833333333,73,7.09028050514158,3482270.7353317,0.20918127458084643,9,True,0.20078437446413064,0.1,24.022790697674168,0,2020-08-05 18:01:22.046511627,3.04166666666667
34027_2020-08-04 18:00:00,34027,2020211N13306,2020-08-04 18:00:00,2020-08-09 03:00:00,105.0,2020,8,511151,203598.0,1311.70833333333,105,38.9865753728222,19928026.9883934,0.6427126003202389,93,True,0.6365190227801845,0.1,98.79765051395,0,2020-08-08 20:47:51.541850220,4.375
34025_2020-08-04 18:00:00,34025,2020211N13306,2020-08-04 18:00:00,2020-08-08 23:00:00,101.0,2020,8,644098,293049.0,1311.70833333333,101,34.5964442319057,22283500.536882,0.6921856338508787,78,True,0.6814332025251664,0.1,90.1341991341989,0,2020-08-08 12:08:03.116883116,4.20833333333333
34019_2020-08-04 18:00:00,34019,2020211N13306,2020-08-04 18:00:00,2020-08-08 09:00:00,87.0,2020,8,129777,60747.0,1311.70833333333,87,19.5325201244506,2534871.86419082,0.457948540668675,55,True,0.4411411263107643,0.1,73.42481927710833,0,2020-08-07 19:25:29.349397590,3.625
34037_2020-08-04 18:00:00,34037,2020211N13306,2020-08-04 18:00:00,2020-08-08 19:00:00,97.0,2020,8,146084,72405.0,1311.70833333333,97,18.8154606281469,2748637.75040222,0.37752603433717985,52,True,0.359541232761047,0.1,68.61808510638278,0,2020-08-07 14:37:05.106382978,4.04166666666667
34023_2020-08-04 18:00:00,34023,2020211N13306,2020-08-04 18:00:00,2020-08-06 20:00:00,50.0,2020,8,861418,344712.0,1311.70833333333,50,8.08346967903641,6963246.28397619,0.2897781336303929,28,True,0.2786180927847014,0.1,32.53398890569834,0,2020-08-06 02:32:02.360060514,2.08333333333333
34041_2020-08-04 18:00:00,34041,2020211N13306,2020-08-04 18:00:00,2020-08-07 19:00:00,73.0,2020,8,110926,51931.0,1311.70833333333,73,11.0912358851859,1230306.43180014,0.32806423042858796,35,True,0.3236743809927221,0.1,69.23935926773444,0,2020-08-07 15:14:21.693363844,3.04166666666667
34035_2020-08-04 18:00:00,34035,2020211N13306,2020-08-04 18:00:00,2020-08-08 08:00:00,86.0,2020,8,346875,150931.0,1311.70833333333,86,11.6057500785358,4025744.55849211,0.24473935282113798,45,True,0.22714202422282884,0.1,53.457967795668885,0,2020-08-06 23:27:28.684064408,3.58333333333333
34031_2020-08-04 19:00:00,34031,2020211N13306,2020-08-04 19:00:00,2020-08-08 21:00:00,98.0,2020,8,513936,203351.0,1311.75,98,13.8537741504039,7119953.27176197,0.26402624034305217,40,True,0.2565957384030568,0.1,70.8212602739725,0,2020-08-07 17:49:16.536986301,4.08333333333333
36027_2020-08-04 19:00:00,36027,2020211N13306,2020-08-04 19:00:00,2020-08-08 07:00:00,84.0,2020,8,297545,136537.0,1311.75,84,18.2171352820115,5420417.5174861,0.4762225623823579,51,True,0.43082827365476023,0.1,70.72492581602361,0,2020-08-07 17:43:29.732937685,3.5
34003_2020-08-04 19:00:00,34003,2020211N13306,2020-08-04 19:00:00,2020-08-08 23:00:00,100.0,2020,8,952997,411460.0,1311.75,100,17.4185372234242,16599813.7183116,0.3426675740047635,51,True,0.33031157342147477,0.1,73.55096952908583,0,2020-08-07 20:33:03.490304709,4.16666666666667
34013_2020-08-04 19:00:00,34013,2020211N13306,2020-08-04 19:00:00,2020-08-08 07:00:00,84.0,2020,8,849477,365572.0,1311.75,84,8.80995809307059,7483856.77102732,0.23271475933605418,12,True,0.22640683640979067,0.1,31.447523219814165,0,2020-08-06 02:26:51.083591331,3.5
36087_2020-08-04 19:00:00,36087,2020211N13306,2020-08-04 19:00:00,2020-08-08 09:00:00,86.0,2020,8,339022,117172.0,1311.75,86,21.8192418536458,7397203.0117067,0.5113252312839245,53,True,0.5048390400436964,0.1,72.45766016713084,0,2020-08-07 19:27:27.576601671,3.58333333333333
36071_2020-08-04 19:00:00,36071,2020211N13306,2020-08-04 19:00:00,2020-08-07 19:00:00,72.0,2020,8,405941,162449.0,1311.75,72,15.5414290977582,6308903.26937304,0.41169844074140194,49,True,0.38642281577602816,0.1,53.558688066992225,0,2020-08-07 00:33:31.277041172,3.0
36059_2020-08-04 20:00:00,36059,2020211N13306,2020-08-04 20:00:00,2020-08-10 15:00:00,139.0,2020,8,1383726,488488.0,1311.79166666667,139,25.1955738355529,34863770.6011743,0.289890437431421,93,True,0.2839824110315914,0.1,107.79343780607222,0,2020-08-09 07:47:36.376101860,5.79166666666667
36119_2020-08-04 20:00:00,36119,2020211N13306,2020-08-04 20:00:00,2020-08-10 08:00:00,132.0,2020,8,990427,393323.0,1311.79166666667,132,25.4729420857667,25229089.6111796,0.3162286466847858,79,True,0.31489640829547216,0.1,100.98520102651834,0,2020-08-09 00:59:06.723695466,5.5
25003_2020-08-04 21:00:00,25003,2020211N13306,2020-08-04 21:00:00,2020-08-06 08:00:00,35.0,2020,8,127859,76758.0,1311.83333333333,35,4.39396544985539,561808.02845306,0.26410276453268716,11,True,0.23747361838505432,0.1,20.080794701986665,0,2020-08-05 17:04:50.860927152,1.45833333333333
36105_2020-08-04 21:00:00,36105,2020211N13306,2020-08-04 21:00:00,2020-08-06 21:00:00,48.0,2020,8,79658,57519.0,1311.83333333333,48,5.86407495709415,467120.482932206,0.21990994280150908,13,True,0.21834524244162798,0.1,28.17278382581639,0,2020-08-06 01:10:22.021772939,2.0
25013_2020-08-04 22:00:00,25013,2020211N13306,2020-08-04 22:00:00,2020-08-07 19:00:00,69.0,2020,8,461041,144083.0,1311.875,69,12.1191674243318,5587433.06848136,0.3193853542749665,43,True,0.31594289402635983,0.1,49.358137317228056,0,2020-08-06 23:21:29.294342021,2.875
