event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used,min_dist_to_storm_km,matched_ibtracs_storm,county_gdp_real_2017_dollars,county_gdp_real_2017_per_capita
37029_2020-08-04 10:00:00,2020211N13306,37029,Camden,2020-08-04 10:00:00,32,11088,3620.0,1311.375,32,6.98563535911602,77456.7248618785,1.33333333333333,2020,8,26.03650207979133,8.745826721909534,10.916784304721526,1002.8350237669426,56,56,122.47704463835426,2020211N13306,155502000.0,14024.35064935065
51700_2020-08-04 10:00:00,2020211N13306,51700,Newport News,2020-08-04 10:00:00,86,184306,83506.0,1311.375,86,9.18295691327569,1692474.05685819,3.58333333333333,2020,8,22.6902183172271,6.128484988912311,36.1256615779414,999.0258421505906,110,110,73.66892840524483,2020211N13306,13610683000.0,73848.29034323353
51093_2020-08-04 10:00:00,2020211N13306,51093,Isle of Wight,2020-08-04 10:00:00,37,40151,14623.0,1311.375,37,4.89385758568091,196493.275922674,1.54166666666667,2020,8,21.22275440206208,7.228838285577945,22.78656829677964,999.193305878553,61,61,88.41679665435161,2020211N13306,1323294000.0,32957.93379990536
37073_2020-08-04 11:00:00,2020211N13306,37073,Gates,2020-08-04 11:00:00,37,10383,4278.5,1311.41666666667,37,11.9562318449461,124141.555246076,1.54166666666667,2020,8,23.66452567369768,7.6232587488945756,19.511343871973118,999.769259564644,61,61,76.02952980509028,2020211N13306,201940000.0,19449.099489550226
37091_2020-08-04 11:00:00,2020211N13306,37091,Hertford,2020-08-04 11:00:00,31,20875,9617.5,1311.41666666667,31,6.16817378650868,128760.627793369,1.29166666666667,2020,8,22.622721824646,8.002695391667354,27.426414335412638,999.086484375,55,55,49.4328023177139,2020211N13306,814687000.0,39026.922155688626
37041_2020-08-04 11:00:00,2020211N13306,37041,Chowan,2020-08-04 11:00:00,39,13940,3472.0,1311.41666666667,39,15.6036011061741,217514.199420067,1.625,2020,8,26.078905715633503,7.678616023034549,13.26971495833233,1000.8522482287452,63,63,84.40381492777928,2020211N13306,482448000.0,34608.89526542324
51650_2020-08-04 11:00:00,2020211N13306,51650,Hampton,2020-08-04 11:00:00,39,138037,64287.0,1311.41666666667,39,8.16997215611243,1127758.44651329,1.625,2020,8,25.50495670647021,7.813932373610679,17.03395368839731,999.977451883278,63,63,84.9782565044491,2020211N13306,6627258000.0,48010.7362518745
51095_2020-08-04 11:00:00,2020211N13306,51095,James City,2020-08-04 11:00:00,34,81199,38466.0,1311.41666666667,34,1.81435553475797,147323.855066812,1.41666666666667,2020,8,21.36259950336657,7.146773574313323,33.45125693533766,998.5355657894738,58,58,42.98375380124255,2020211N13306,,
51073_2020-08-04 11:00:00,2020211N13306,51073,Gloucester,2020-08-04 11:00:00,51,39493,19518.0,1311.41666666667,51,6.98432216415616,275831.835229019,2.125,2020,8,22.52932079165589,7.282000862528815,45.815687387682544,998.9308606515522,75,75,41.231789303503064,2020211N13306,897990000.0,22737.953561390626
51119_2020-08-04 11:00:00,2020211N13306,51119,Middlesex,2020-08-04 11:00:00,62,10943,10238.5,1311.41666666667,62,4.88205428627221,53424.3200546768,2.58333333333333,2020,8,21.751923129089874,6.601054365131162,51.15985664395758,998.489759949252,86,86,27.346766263897955,2020211N13306,360527000.0,32945.90148953669
51127_2020-08-04 11:00:00,2020211N13306,51127,New Kent,2020-08-04 11:00:00,38,24986,10707.0,1311.41666666667,38,2.62949472307836,65700.5551508359,1.58333333333333,2020,8,20.516627060739616,6.282756560306815,37.966468077349035,999.3918060475708,62,62,27.762377955632143,2020211N13306,614093000.0,24577.48339069879
51133_2020-08-04 12:00:00,2020211N13306,51133,Northumberland,2020-08-04 12:00:00,42,12302,12341.0,1311.45833333333,42,7.66510007292764,94296.0610971558,1.75,2020,8,23.90934878758021,7.873086507713753,52.93116057587284,998.276244047619,66,66,40.84103297990086,2020211N13306,377383000.0,30676.55665745407
51810_2020-08-04 12:00:00,2020211N13306,51810,Virginia Beach,2020-08-04 12:00:00,31,455618,199697.0,1311.45833333333,31,5.80199001487253,2643491.08659619,1.29166666666667,2020,8,28.70892414410294,8.949162652820785,10.888140270309934,1002.4496559175532,55,55,123.76161572873718,2020211N13306,22056288000.0,48409.606292991055
51115_2020-08-04 12:00:00,2020211N13306,51115,Mathews,2020-08-04 12:00:00,34,8490,6685.0,1311.45833333333,34,8.58175018698579,72859.0590875094,1.41666666666667,2020,8,26.25578691014704,8.83686799103359,35.16263531626395,999.1784142099054,58,58,56.27737321991631,2020211N13306,192738000.0,22701.7667844523
51103_2020-08-04 12:00:00,2020211N13306,51103,Lancaster,2020-08-04 12:00:00,35,10750,9733.0,1311.45833333333,35,6.27196136854002,67423.5847118052,1.45833333333333,2020,8,22.88062382941466,7.909045944297732,38.18109463393751,998.3690984571132,59,59,33.50513017486545,2020211N13306,480112000.0,44661.58139534884
51131_2020-08-04 12:00:00,2020211N13306,51131,Northampton,2020-08-04 12:00:00,28,11900,9271.33333333333,1311.45833333333,28,5.0653354323058,60277.4916444391,1.16666666666667,2020,8,31.320429184333864,10.40561588349157,17.33257058875303,1001.2295636121646,52,52,88.89287571373076,2020211N13306,498938000.0,41927.56302521008
51740_2020-08-04 12:00:00,2020211N13306,51740,Portsmouth,2020-08-04 12:00:00,43,97029,44936.0,1311.45833333333,43,8.71724230016023,845825.303142247,1.79166666666667,2020,8,25.42263459186165,7.629755922689912,18.01155376419121,1000.6505404974492,67,67,101.28005894987055,2020211N13306,6061997000.0,62476.13600057715
51183_2020-08-04 12:00:00,2020211N13306,51183,Sussex,2020-08-04 12:00:00,33,10680,4533.0,1311.45833333333,33,1.81082593617509,19339.62099835,1.375,2020,8,18.9935587893874,6.884866950939914,44.87795193198035,999.2391961739544,57,57,,,338627000.0,31706.647940074905
51735_2020-08-04 13:00:00,2020211N13306,51735,Poquoson,2020-08-04 13:00:00,33,12582,5448.0,1311.5,33,7.16244493392071,90117.8821585903,1.375,2020,8,26.803175303141277,8.881104579724761,27.460068998237453,999.4967145833332,57,57,76.93222467669332,2020211N13306,,
51097_2020-08-04 14:00:00,2020211N13306,51097,King and Queen,2020-08-04 14:00:00,29,6718,4212.1,1311.54166666667,29,2.8112983622122,18886.3023973416,1.20833333333333,2020,8,19.78794247763497,6.950467486728554,39.28214411650386,999.299065625,53,53,8.609519260006136,2020211N13306,147097000.0,21895.95117594522
34011_2020-08-04 16:00:00,2020211N13306,34011,Cumberland,2020-08-04 16:00:00,52,151356,36195.0,1311.625,52,12.1643817808863,1841152.16882783,2.16666666666667,2020,8,29.473663809451644,7.760081113919966,48.235145188184404,996.8594047124336,76,76,75.4137125682246,2020211N13306,6213283000.0,41050.78754723962
24011_2020-08-04 16:00:00,2020211N13306,24011,Caroline,2020-08-04 16:00:00,24,33433,15964.0,1311.625,24,2.12105946258325,70913.3810125457,1.0,2020,8,24.78518001973128,8.417975428224612,41.60487033030232,997.6737042629552,48,48,,,1067975000.0,31943.738222714084
34009_2020-08-04 16:00:00,2020211N13306,34009,Cape May,2020-08-04 16:00:00,51,95634,111138.0,1311.625,51,5.68442116844183,543623.934022766,2.125,2020,8,32.49947191188357,8.486262089717263,22.07336856090293,998.8000862108236,75,75,101.4630617409137,2020211N13306,5260105000.0,55002.45728506598
34021_2020-08-04 17:00:00,2020211N13306,34021,Mercer,2020-08-04 17:00:00,52,380688,168215.0,1311.66666666667,52,9.00969592485807,3429883.12224237,2.16666666666667,2020,8,27.291903997927296,6.52087087031978,33.526355153595915,996.1610848214284,76,76,76.32116556305596,2020211N13306,38115438000.0,100122.50977178161
42017_2020-08-04 17:00:00,2020211N13306,42017,Bucks,2020-08-04 17:00:00,85,645054,266453.0,1311.66666666667,85,7.45419192704291,4808356.31930673,3.54166666666667,2020,8,24.114673368481625,5.600143788346203,64.2067693389844,997.576787817029,109,109,62.54180893367473,2020211N13306,34127978000.0,52907.16436143331
34029_2020-08-04 17:00:00,2020211N13306,34029,Ocean,2020-08-04 17:00:00,72,655735,307607.0,1311.66666666667,72,18.6170303566003,12207838.4008853,3.0,2020,8,31.39184377881378,7.334391312921549,22.20519614431697,998.629464395998,96,96,135.66695670696498,2020211N13306,22240721000.0,33917.23943361267
34001_2020-08-04 17:00:00,2020211N13306,34001,Atlantic,2020-08-04 17:00:00,58,275638,136169.0,1311.66666666667,58,10.0284807482064,2764230.37647412,2.41666666666667,2020,8,30.94631821991967,7.846585135578745,22.248755879649288,998.0943662482924,82,82,119.83223221932022,2020211N13306,13043721000.0,47321.9258592792
42029_2020-08-04 17:00:00,2020211N13306,42029,Chester,2020-08-04 17:00:00,87,545823,226585.0,1311.66666666667,87,13.0793840300012,7139028.62940736,3.625,2020,8,22.49525576865096,5.300475818954126,94.07068927659087,999.696625405844,111,111,81.02764862380457,2020211N13306,44333779000.0,81223.7282049309
34033_2020-08-04 17:00:00,2020211N13306,34033,Salem,2020-08-04 17:00:00,25,65117,30507.0,1311.66666666667,25,3.27781265782622,213441.32683967,1.04166666666667,2020,8,24.60583342093008,8.049302546375493,47.19027427289589,996.3862687114196,49,49,64.97359427402637,2020211N13306,5474982000.0,84079.14983798393
24029_2020-08-04 17:00:00,2020211N13306,24029,Kent,2020-08-04 17:00:00,45,19320,12107.0,1311.66666666667,45,0.524907606757479,10141.2149625545,1.875,2020,8,23.04080666621179,6.742335364785528,77.41939797326432,999.1564942685588,69,69,,,918086000.0,47519.97929606625
34039_2020-08-04 18:00:00,2020211N13306,34039,Union,2020-08-04 18:00:00,78,569815,233534.0,1311.70833333333,78,10.4553864137242,5957636.00933626,3.25,2020,8,28.813944388562305,6.137951347109013,37.38220545690595,996.563076402559,102,102,71.9578060225367,2020211N13306,37208331000.0,65298.96720865544
36085_2020-08-04 18:00:00,2020211N13306,36085,Richmond,2020-08-04 18:00:00,73,491133,180781.0,1311.70833333333,73,7.09028050514158,3482270.7353317,3.04166666666667,2020,8,29.05322820198636,6.3906603358517495,21.51947551477356,997.0191865808822,97,97,89.48950754790631,2020211N13306,16731039000.0,34066.20813506728
34027_2020-08-04 18:00:00,2020211N13306,34027,Morris,2020-08-04 18:00:00,105,511151,203598.0,1311.70833333333,105,38.9865753728222,19928026.9883934,4.375,2020,8,27.150827920258937,5.491422126693996,55.2930817730836,996.6441570953826,129,129,47.0014209999865,2020211N13306,54952764000.0,107507.88710185445
34025_2020-08-04 18:00:00,2020211N13306,34025,Monmouth,2020-08-04 18:00:00,101,644098,293049.0,1311.70833333333,101,34.5964442319057,22283500.536882,4.20833333333333,2020,8,29.69939695085798,6.140244322436835,22.696351342758685,997.2734403162552,125,125,104.80525146935621,2020211N13306,36425215000.0,56552.2870743272
34019_2020-08-04 18:00:00,2020211N13306,34019,Hunterdon,2020-08-04 18:00:00,87,129777,60747.0,1311.70833333333,87,19.5325201244506,2534871.86419082,3.625,2020,8,23.435523063782224,5.660352302152256,59.92184253783529,996.6554668674698,111,111,40.21721798322226,2020211N13306,7351621000.0,56648.10405541814
42011_2020-08-04 18:00:00,2020211N13306,42011,Berks,2020-08-04 18:00:00,28,430449,188720.0,1311.70833333333,28,2.40900723199833,1036954.75400645,1.16666666666667,2020,8,20.0698819928918,6.410801367174647,70.20440131949246,1002.6602179106408,52,52,,,19608602000.0,45553.83332287913
34037_2020-08-04 18:00:00,2020211N13306,34037,Sussex,2020-08-04 18:00:00,97,146084,72405.0,1311.70833333333,97,18.8154606281469,2748637.75040222,4.04166666666667,2020,8,21.98151777919969,5.303149366129889,67.07366832262394,997.6790217670638,121,121,43.46916945903706,2020211N13306,4858062000.0,33255.26409463049
34023_2020-08-04 18:00:00,2020211N13306,34023,Middlesex,2020-08-04 18:00:00,50,861418,344712.0,1311.70833333333,50,8.08346967903641,6963246.28397619,2.08333333333333,2020,8,28.05606721829967,6.8106705020997245,23.54960167827476,996.13892134979,74,74,77.61124968717246,2020211N13306,62033256000.0,72012.9553828687
34041_2020-08-04 18:00:00,2020211N13306,34041,Warren,2020-08-04 18:00:00,73,110926,51931.0,1311.70833333333,73,11.0912358851859,1230306.43180014,3.04166666666667,2020,8,21.26136931813434,5.655779256016115,68.34925088375661,998.2447537820908,97,97,9.871745668543452,2020211N13306,3879833000.0,34976.768295981106
34035_2020-08-04 18:00:00,2020211N13306,34035,Somerset,2020-08-04 18:00:00,86,346875,150931.0,1311.70833333333,86,11.6057500785358,4025744.55849211,3.58333333333333,2020,8,27.171460295996965,5.890966298041845,45.59300540053791,996.0506083086054,110,110,55.37335402316505,2020211N13306,40251570000.0,116040.56216216217
34031_2020-08-04 19:00:00,2020211N13306,34031,Passaic,2020-08-04 19:00:00,98,513936,203351.0,1311.75,98,13.8537741504039,7119953.27176197,4.08333333333333,2020,8,28.44500922293685,5.597292011246273,53.128268771986086,996.4235329468326,122,122,68.92208992875275,2020211N13306,20573748000.0,40031.73157747268
36027_2020-08-04 19:00:00,2020211N13306,36027,Dutchess,2020-08-04 19:00:00,84,297545,136537.0,1311.75,84,18.2171352820115,5420417.5174861,3.5,2020,8,25.40924387595054,5.570919995745972,40.130271821273915,997.476012642497,108,108,84.82278444008344,2020211N13306,13769280000.0,46276.2943420323
34003_2020-08-04 19:00:00,2020211N13306,34003,Bergen,2020-08-04 19:00:00,100,952997,411460.0,1311.75,100,17.4185372234242,16599813.7183116,4.16666666666667,2020,8,30.232987188523825,5.735093775202407,43.788012995060846,996.6674686379928,124,124,86.65693310320681,2020211N13306,76974370000.0,80770.84188092932
34013_2020-08-04 19:00:00,2020211N13306,34013,Essex,2020-08-04 19:00:00,84,849477,365572.0,1311.75,84,8.80995809307059,7483856.77102732,3.5,2020,8,28.79332876858646,6.027185923856023,39.51514165925041,996.3847854238014,108,108,73.01663254793884,2020211N13306,51429565000.0,60542.62210748496
36087_2020-08-04 19:00:00,2020211N13306,36087,Rockland,2020-08-04 19:00:00,86,339022,117172.0,1311.75,86,21.8192418536458,7397203.0117067,3.58333333333333,2020,8,29.524349466959634,5.826730518495195,42.376232114103104,996.9217555555556,110,110,94.73257047025749,2020211N13306,17274566000.0,50954.1150721782
36071_2020-08-04 19:00:00,2020211N13306,36071,Orange,2020-08-04 19:00:00,72,405941,162449.0,1311.75,72,15.5414290977582,6308903.26937304,3.0,2020,8,23.037817229026277,5.680184618278324,54.55740659414786,997.6699842931936,96,96,86.92905048992601,2020211N13306,19731336000.0,48606.41324724529
36111_2020-08-04 20:00:00,2020211N13306,36111,Ulster,2020-08-04 20:00:00,31,182319,95979.0,1311.79166666667,31,3.34537763469092,609925.904979214,1.29166666666667,2020,8,18.926291741121023,7.268073228956504,64.7751755473216,998.8850065547052,55,55,,,7304982000.0,40067.036348378395
36059_2020-08-04 20:00:00,2020211N13306,36059,Nassau,2020-08-04 20:00:00,139,1383726,488488.0,1311.79166666667,139,25.1955738355529,34863770.6011743,5.79166666666667,2020,8,31.21847954022109,6.383077782869463,25.82529604919916,998.8779684418146,163,163,129.12256955398746,2020211N13306,98940960000.0,71503.28894593293
34017_2020-08-04 20:00:00,2020211N13306,34017,Hudson,2020-08-04 20:00:00,24,703366,341435.0,1311.79166666667,24,1.60422920907347,1128360.28186917,1.0,2020,8,29.59482262351296,8.0603071719107,17.772656216314346,996.8558830492424,48,48,,,45489784000.0,64674.414174128404
36119_2020-08-04 20:00:00,2020211N13306,36119,Westchester,2020-08-04 20:00:00,132,990427,393323.0,1311.79166666667,132,25.4729420857667,25229089.6111796,5.5,2020,8,29.933061978519483,5.818339630748554,32.58102436620342,997.7608022572496,156,156,116.634136045366,2020211N13306,86807801000.0,87646.84423990865
25003_2020-08-04 21:00:00,2020211N13306,25003,Berkshire,2020-08-04 21:00:00,35,127859,76758.0,1311.83333333333,35,4.39396544985539,561808.02845306,1.45833333333333,2020,8,29.05990710424113,8.78508280332201,29.447589529307066,998.831152308044,59,59,72.38069997634082,2020211N13306,6813838000.0,53291.81363846112
36105_2020-08-04 21:00:00,2020211N13306,36105,Sullivan,2020-08-04 21:00:00,48,79658,57519.0,1311.83333333333,48,5.86407495709415,467120.482932206,2.0,2020,8,19.018244044657013,6.1156792951378085,62.38351417533405,1001.0455248873128,72,72,94.8158094140656,2020211N13306,3016228000.0,37864.72168520425
25013_2020-08-04 22:00:00,2020211N13306,25013,Hampden,2020-08-04 22:00:00,69,461041,144083.0,1311.875,69,12.1191674243318,5587433.06848136,2.875,2020,8,27.95268127099792,6.884996369715667,17.182349404282213,1001.0001314450476,93,93,125.03697469961237,2020211N13306,22464565000.0,48725.7423960125
25027_2020-08-04 23:00:00,2020211N13306,25027,Worcester,2020-08-04 23:00:00,27,862927,326969.0,1311.91666666667,27,3.82703559052999,3302452.34102927,1.125,2020,8,27.960398754441588,9.73638392985795,8.712791386371537,1004.0803155377188,51,51,178.77872703396878,2020211N13306,43345458000.0,50230.735624218505
33019_2020-08-04 23:00:00,2020211N13306,33019,Sullivan,2020-08-04 23:00:00,72,43958,25459.0,1311.91666666667,72,4.41856733260264,194231.382806547,3.0,2020,8,24.15872864075649,6.9454573791612075,21.636626479089443,1000.7038475356868,96,96,100.24370342100538,2020211N13306,1600019000.0,36398.812502843626
25015_2020-08-04 23:00:00,2020211N13306,25015,Hampshire,2020-08-04 23:00:00,41,162588,64304.0,1311.91666666667,41,4.57425665588455,743719.241166957,1.70833333333333,2020,8,27.2931070204704,7.99679188124891,18.621780685780028,1000.9266573840724,65,65,117.06436684686891,2020211N13306,7533703000.0,46336.15641990799
33009_2020-08-05 00:00:00,2020211N13306,33009,Grafton,2020-08-05 00:00:00,29,91126,53943.3333333333,1311.95833333333,29,3.85249265648417,351062.245814776,1.20833333333333,2020,8,26.93611509074336,10.494235145455669,20.55114227873476,1001.5969036458332,53,53,102.829926754972,2020211N13306,6799038000.0,74611.3952110265
33003_2020-08-05 01:00:00,2020211N13306,33003,Carroll,2020-08-05 01:00:00,40,52199,43397.0,1312.0,40,5.30537338620065,276935.185386288,1.66666666666667,2020,8,25.931995158653837,9.927368017419242,27.178935783571276,1004.0371340113828,64,64,152.95800564469928,2020211N13306,2302680000.0,44113.48876415257
23017_2020-08-05 01:00:00,2020211N13306,23017,Oxford,2020-08-05 01:00:00,26,59495,41262.0,1312.0,26,4.1444185933789,246572.184213077,1.08333333333333,2020,8,24.77900712351242,10.213936388013542,22.758225803692696,1004.1513138136328,50,50,161.4437304123093,2020211N13306,1773748000.0,29813.396083704512
36103_2020-08-05 02:00:00,2020211N13306,36103,Suffolk,2020-08-05 02:00:00,117,1525465,637959.0,1312.04166666667,117,21.310960050126,32509123.6728655,4.875,2020,8,28.42676993732902,7.065548772622341,9.603890606745368,1003.49359778339,141,141,203.32375633038538,2020211N13306,100469779000.0,65861.73986292705
23007_2020-08-05 03:00:00,2020211N13306,23007,Franklin,2020-08-05 03:00:00,44,30474,23408.0,1312.08333333333,44,1.55327238550923,47334.4226760082,1.83333333333333,2020,8,26.39274931991563,10.083536359926677,20.201340341956385,1004.484623011767,68,68,,,1122107000.0,36821.782503117414
18129_2020-08-25 08:00:00,2020233N14313,18129,Posey,2020-08-25 08:00:00,31,25063,12495.0,1332.29166666667,31,0.201040416166467,5038.67595038015,1.29166666666667,2020,8,9.85699374757964,4.376334942904386,0.1186264700245581,1014.592648527299,55,55,,,3079155000.0,122856.6013645613
22047_2020-08-26 00:00:00,2020233N14313,22047,Iberville,2020-08-26 00:00:00,47,29506,9124.0,1332.95833333333,47,1.58768084173608,46846.1109162648,1.95833333333333,2020,8,25.77879376613552,12.49710719331908,82.60799198904115,1004.0834520947802,142,142,157.9980332547616,2020234N14280,2446539000.0,82916.66101809802
22125_2020-08-26 23:00:00,2020233N14313,22125,West Feliciana,2020-08-26 23:00:00,28,15381,6388.0,1333.91666666667,28,3.55363389591053,54658.4429529999,1.16666666666667,2020,8,30.251654343120315,14.122076414957721,60.35802582494615,1003.6668487736408,104,104,182.9498224216969,2020233N14313,967414000.0,62896.69072231975
22085_2020-08-27 00:00:00,2020233N14313,22085,Sabine,2020-08-27 00:00:00,287,21985,15378.0,1333.95833333333,287,157.241926027814,3456963.7437215,11.9583333333333,2020,8,33.61394036508992,8.673723459875143,180.52674502317228,990.1678495271794,311,168,47.05357642010317,2020233N14313,793024000.0,36071.1394132363
05095_2020-08-27 03:00:00,2020233N14313,05095,Monroe,2020-08-27 03:00:00,45,6564,7076.0,1334.08333333333,45,0.60947880181322,4000.61885510197,1.875,2020,8,24.438618050928795,10.958672549246751,91.36605157801226,1001.1786709014798,69,69,,,200856000.0,30599.63436928702
22113_2020-08-27 05:00:00,2020233N14313,22113,Vermilion,2020-08-27 05:00:00,70,56952,23013.0,1334.16666666667,70,31.5272509320219,1795539.99508051,2.91666666666667,2020,8,38.10719552293703,12.053188829377566,222.1639961571734,997.7265444435324,188,168,78.62470492096615,2020234N14280,1389375000.0,24395.54361567636
22077_2020-08-27 05:00:00,2020233N14313,22077,Pointe Coupee,2020-08-27 05:00:00,41,20151,5078.0,1334.16666666667,41,4.42674281213076,89203.2944072469,1.70833333333333,2020,8,31.614778744031312,12.381154764464833,76.19311482556267,1002.6792564747432,130,130,169.93817417697898,2020233N14313,706792000.0,35074.78537045308
22019_2020-08-27 05:00:00,2020233N14313,22019,Calcasieu,2020-08-27 05:00:00,690,202418,104854.0,1334.16666666667,690,451.662331760696,91424585.8703366,28.75,2020,8,31.47854594520432,10.526938169408279,186.99617635437676,981.556572568791,1428,168,27.498905992639667,2020233N14313,11936175000.0,58967.952454821214
22023_2020-08-27 05:00:00,2020233N14313,22023,Cameron,2020-08-27 05:00:00,620,4902,2040.5,1334.16666666667,620,514.150155998121,2520364.06470279,25.8333333333333,2020,8,39.07776729647451,12.203065865075851,200.10217985173298,984.242962511417,1288,168,11.10107001412439,2020233N14313,1025403000.0,209180.53855569154
22011_2020-08-27 06:00:00,2020233N14313,22011,Beauregard,2020-08-27 06:00:00,807,36570,22189.0,1334.20833333333,807,335.217536540899,12258905.3113007,33.625,2020,8,33.61634225510714,10.13322660215915,282.5635680659234,983.8945095257676,1662,168,18.997438973048713,2020233N14313,1452791000.0,39726.30571506699
22003_2020-08-27 06:00:00,2020233N14313,22003,Allen,2020-08-27 06:00:00,662,22320,12728.0,1334.20833333333,662,231.135772613878,5158950.44474177,27.5833333333333,2020,8,40.88653821805876,11.289039040504397,290.79550756005494,987.5040647825364,1372,168,53.90299224475654,2020233N14313,695120000.0,31143.369175627242
28137_2020-08-27 06:00:00,2020233N14313,28137,Tate,2020-08-27 06:00:00,25,28296,13375.0,1334.20833333333,25,0.587364485981309,16620.0654953271,1.04166666666667,2020,8,20.739780213068983,11.591211951272614,33.22078588359889,1005.3840884784586,49,49,,,501610000.0,17727.240599378005
22053_2020-08-27 06:00:00,2020233N14313,22053,Jefferson Davis,2020-08-27 06:00:00,396,32026,12516.0,1334.20833333333,396,137.260247469913,4395896.68547143,16.5,2020,8,39.8226335200557,11.275166086166626,253.76035814897884,985.828064351852,840,168,56.7104922847213,2020233N14313,842496000.0,26306.625866483482
22001_2020-08-27 06:00:00,2020233N14313,22001,Acadia,2020-08-27 06:00:00,67,56744,28222.0,1334.20833333333,67,31.4438861450303,1784251.8754136,2.79166666666667,2020,8,39.9112806213379,11.292014164715722,279.076051157713,994.0202285,182,168,92.70825306466087,2020233N14313,1532045000.0,26999.2422106302
22039_2020-08-27 07:00:00,2020233N14313,22039,Evangeline,2020-08-27 07:00:00,90,31986,18128.0,1334.25,90,25.5320845668923,816669.256956616,3.75,2020,8,39.690526309983554,11.36236252940693,240.39654446628703,995.6655218479438,228,168,94.92261227936747,2020233N14313,844383000.0,26398.51810166948
48361_2020-08-27 07:00:00,2020233N14313,48361,Orange,2020-08-27 07:00:00,227,84934,40914.0,1334.25,227,131.915158120349,11204082.0397937,9.45833333333333,2020,8,28.69440802739264,9.804223699295111,150.39481593714666,987.8034982638892,502,168,65.37071197124197,2020233N14313,3549424000.0,41790.37841147244
22045_2020-08-27 07:00:00,2020233N14313,22045,Iberia,2020-08-27 07:00:00,56,68327,34795.0,1334.25,56,12.6277553574616,862816.640309281,2.33333333333333,2020,8,29.48037025902245,11.894376457668283,157.01807325181957,1003.346073338964,160,160,89.44356886358904,2020234N14280,2896300000.0,42388.806767456495
22055_2020-08-27 07:00:00,2020233N14313,22055,Lafayette,2020-08-27 07:00:00,43,247866,57033.0,1334.25,43,10.081138667115,2498771.51686312,1.79166666666667,2020,8,35.29928922827864,12.400645432741527,140.65422932361508,999.1237897779304,134,134,124.79723822368803,2020234N14280,13734622000.0,55411.48039666594
48245_2020-08-27 07:00:00,2020233N14313,48245,Jefferson,2020-08-27 07:00:00,140,250830,117219.0,1334.25,140,45.3042462354069,11363664.0832271,5.83333333333333,2020,8,28.854214928208854,9.499539166767768,65.78808714174676,992.2253635625568,164,164,82.6925768108529,2020233N14313,17262356000.0,68820.93848423235
22097_2020-08-27 08:00:00,2020233N14313,22097,St. Landry,2020-08-27 08:00:00,43,81773,46265.0,1334.29166666667,43,8.74351882515224,714983.764889174,1.79166666666667,2020,8,35.81764560620767,12.232006516089475,125.62773944092075,1000.4230790241588,134,134,129.8935755297745,2020233N14313,2326919000.0,28455.835055580694
21223_2020-08-27 08:00:00,2020233N14313,21223,Trimble,2020-08-27 08:00:00,39,8539,637.0,1334.29166666667,39,2.14285714285714,18297.8571428571,1.625,2020,8,12.479253189904346,5.964736965147726,20.028567185536733,1005.0132352120534,63,63,,,545999000.0,63941.7964632861
22115_2020-08-27 09:00:00,2020233N14313,22115,Vernon,2020-08-27 09:00:00,468,47247,19207.0,1334.33333333333,468,207.379692273512,9798068.32084662,19.5,2020,8,39.20255996782123,8.958603884117338,175.05436155188573,984.784859614682,492,168,14.999456404361698,2020233N14313,2023094000.0,42819.522932672975
22043_2020-08-27 09:00:00,2020233N14313,22043,Grant,2020-08-27 09:00:00,318,22000,10602.0,1334.33333333333,318,191.559863733494,4214317.00213687,13.25,2020,8,39.95889670893831,8.875000474044155,128.67572751566658,989.2095262608854,342,168,68.91842454227388,2020233N14313,384263000.0,17466.5
48199_2020-08-27 09:00:00,2020233N14313,48199,Hardin,2020-08-27 09:00:00,37,57811,28817.0,1334.33333333333,37,8.59381307264405,496816.927542625,1.54166666666667,2020,8,24.505922573937312,9.744352095331214,59.32431949457774,995.355071527778,61,61,101.03456044364445,2020233N14313,1281902000.0,22174.015325803048
22099_2020-08-27 09:00:00,2020233N14313,22099,St. Martin,2020-08-27 09:00:00,40,51236,25148.0,1334.33333333333,40,7.99627858479869,409697.329570746,1.66666666666667,2020,8,28.74148298577119,11.7214681624961,81.87861781226579,1003.5142112175524,128,128,132.32307916473226,2020234N14280,1259596000.0,24584.198610352098
22079_2020-08-27 09:00:00,2020233N14313,22079,Rapides,2020-08-27 09:00:00,352,127189,44052.0,1334.33333333333,352,135.463326782932,17229445.0701943,14.6666666666667,2020,8,38.95220892243227,9.075334818394001,127.90057293821448,991.1643860362456,376,168,73.07295930422691,2020233N14313,5574319000.0,43827.052653924475
22069_2020-08-27 10:00:00,2020233N14313,22069,Natchitoches,2020-08-27 10:00:00,360,36663,13174.0,1334.375,360,174.933139528627,6413573.69453804,15.0,2020,8,36.46881648388859,8.62315793883907,169.43247418500965,985.8278822437736,384,168,29.236556263473087,2020233N14313,1452762000.0,39624.74429261108
48457_2020-08-27 10:00:00,2020233N14313,48457,Tyler,2020-08-27 10:00:00,37,20030,12950.0,1334.375,37,11.5284455539537,230914.764445693,1.54166666666667,2020,8,25.206717290485244,9.721028130855082,61.883980162348806,996.2057518472072,61,61,103.45784614655382,2020233N14313,420020000.0,20969.545681477783
