event_id,storm,CountyFIPS,county,event_start,duration_hours,county_pop,pre_outage_tracked_customers,days_since_data_start,n_periods,integral,pop_hours_supply_lost,duration_days,year,month,max_gust,mean_gust_7d,total_precip_7d,pressure_min_7d,weather_hours_available,weather_hours_used
28143_2020-06-05 20:00:00,2020154N19269,28143,Tunica,2020-06-05 20:00:00,67,9458,5673.0,1251.79166666667,67,6.23989091535179,59016.8882773972,2.79166666666667,2020,6,18.556803350165332,7.247263131677593,28.799837739160743,998.2299715346536,91,91
28027_2020-06-05 22:00:00,2020154N19269,28027,Coahoma,2020-06-05 22:00:00,55,20197,5814.0,1251.875,55,0.889653833250765,17968.3384701657,2.29166666666667,2020,6,16.376118134479135,6.7038872335386825,18.76132174388689,1002.1041596247874,79,79
28127_2020-06-06 02:00:00,2020154N19269,28127,Simpson,2020-06-06 02:00:00,70,25587,9433.0,1252.04166666667,70,1.51167387881876,38679.1995373356,2.91666666666667,2020,6,20.19802007337858,9.785277721680751,49.8146736497281,997.009427878818,94,94
05019_2020-06-06 06:00:00,2020154N19269,05019,Clark,2020-06-06 06:00:00,35,21250,12126.0,1252.20833333333,35,4.04136843440658,85879.0792311398,1.45833333333333,2020,6,13.252767666617594,6.19691572972662,1.60497872486383,1006.6844200721154,59,59
05059_2020-06-06 06:00:00,2020154N19269,05059,Hot Spring,2020-06-06 06:00:00,49,33203,16563.0,1252.20833333333,49,0.632052074569848,20986.0250319426,2.04166666666667,2020,6,15.022580124402827,6.941417704007376,19.1103722113119,1001.4990455056728,73,73
05109_2020-06-06 08:00:00,2020154N19269,05109,Pike,2020-06-06 08:00:00,86,10179,10039.0,1252.29166666667,86,5.24078077109499,53345.9074689759,3.58333333333333,2020,6,16.75797517740043,8.345129013171965,44.121446762720396,999.3152114848724,110,110
05057_2020-06-06 08:00:00,2020154N19269,05057,Hempstead,2020-06-06 08:00:00,61,19453,5270.0,1252.29166666667,61,3.6314990512334,70643.5510436433,2.54166666666667,2020,6,13.40533024080338,7.035785438117762,48.072051099471516,999.4843291330646,85,85
28157_2020-06-08 15:00:00,2020154N19269,28157,Wilkinson,2020-06-08 15:00:00,49,8143,5993.0,1254.58333333333,49,0.157016519272485,1278.58551643584,2.04166666666667,2020,6,18.557573263865734,9.204503239828151,54.65900057259395,994.8572775559838,73,73
05099_2020-06-09 01:00:00,2020154N19269,05099,Nevada,2020-06-09 01:00:00,39,8181,3593.0,1255.0,39,0.362072436960447,2962.11460677342,1.625,2020,6,14.901652029156685,10.28575720515043,70.43213711876888,998.8649321289064,63,63
28063_2020-06-09 04:00:00,2020154N19269,28063,Jefferson,2020-06-09 04:00:00,45,7087,4883.0,1255.125,45,0.37625383828045,2666.51095189355,1.875,2020,6,16.515986939812453,8.80694082879996,20.276655169414056,999.958262858706,69,69
05039_2020-06-09 18:00:00,2020154N19269,05039,Dallas,2020-06-09 18:00:00,58,6191,4413.8,1255.70833333333,58,2.07749830047587,12861.7919782461,2.41666666666667,2020,6,14.64997135241007,7.706434677128409,2.406439748050889,1001.9763328424154,82,82
22087_2020-06-10 15:00:00,2020154N19269,22087,St. Bernard,2020-06-10 15:00:00,34,44479,20264.0,1256.58333333333,34,0.152832609553889,6797.84164034741,1.41666666666667,2020,6,12.186475925750878,8.324499877600465,3.9457513213248854,1013.1795873057912,58,58
55119_2020-06-11 23:00:00,2020154N19269,55119,Taylor,2020-06-11 23:00:00,37,19975,6457.0,1257.91666666667,37,0.391150586007392,7813.23295549765,1.54166666666667,2020,6,16.474129143476688,8.071770159724693,1.663625185542246,1012.35001904838,61,61
36079_2020-07-08 19:00:00,2020188N28271,36079,Putnam,2020-07-08 19:00:00,29,98045,43843.0,1284.75,29,0.191288111037645,18754.8428466859,1.20833333333333,2020,7,8.88187218391174,5.265944147945643,4.380882455838107,1014.3386757673488,53,53
45047_2020-07-09 11:00:00,2020188N28271,45047,Greenwood,2020-07-09 11:00:00,33,69267,25687.0,1285.41666666667,33,0.844084556390392,58467.2049674933,1.375,2020,7,8.118262509050586,3.898696633211723,3.436019210427564,1010.5015654235966,57,57
01087_2020-07-12 23:00:00,2020188N28271,01087,Macon,2020-07-12 23:00:00,74,18516,3266.0,1288.91666666667,74,0.781996325780772,14479.4439681568,3.08333333333333,2020,7,10.18126216358774,4.113822213914713,19.410667980203115,1009.1681687548754,98,98
13315_2020-07-13 13:00:00,2020188N28271,13315,Wilcox,2020-07-13 13:00:00,63,8761,4845.0,1289.5,63,3.52631578947368,30894.052631579,2.625,2020,7,9.271298398776931,5.008023512187264,9.133783121574291,1009.2964269770408,87,87
48355_2020-07-25 18:00:00,2020205N26272,48355,Nueces,2020-07-25 18:00:00,35,351674,152300.0,1301.70833333333,35,5.73629560585751,2017306.02089433,1.45833333333333,2020,7,28.533208142193107,15.171846567775702,93.50488559390193,998.801838894145,59,59
48489_2020-07-25 20:00:00,2020205N26272,48489,Willacy,2020-07-25 20:00:00,193,20143,7815.0,1301.79166666667,193,80.8647283211333,1628858.22257259,8.04166666666667,2020,7,27.42003498207145,9.750696563218689,229.84875958273506,993.2536036352042,217,168
48261_2020-07-26 00:00:00,2020205N26272,48261,Kenedy,2020-07-26 00:00:00,74,358,1007.0,1301.95833333333,74,16.4274880489199,5881.04072151332,3.08333333333333,2020,7,30.220384317551744,11.09079272423865,179.20376331481168,993.1437114106108,98,98
48061_2020-07-26 00:00:00,2020205N26272,48061,Cameron,2020-07-26 00:00:00,68,425208,111890.0,1301.95833333333,68,9.70154867771701,4125176.11015469,2.83333333333333,2020,7,29.032213614020545,11.60067142529376,299.83014320837395,996.5628298467274,92,92
48047_2020-07-26 02:00:00,2020205N26272,48047,Brooks,2020-07-26 02:00:00,71,6906,4656.0,1302.04166666667,71,10.5559078569029,72899.0996597717,2.95833333333333,2020,7,27.48451772161697,11.092250426975943,122.5063211601057,997.1341958667048,95,95
48215_2020-07-26 02:00:00,2020205N26272,48215,Hidalgo,2020-07-26 02:00:00,92,888367,315601.0,1302.04166666667,92,19.3135311517664,17157503.7287012,3.83333333333333,2020,7,24.399542940812506,10.059400928746495,200.52849465354913,997.6633619550856,116,116
48427_2020-07-26 06:00:00,2020205N26272,48427,Starr,2020-07-26 06:00:00,66,65728,25662.0,1302.20833333333,66,11.3199889716743,744040.23513021,2.75,2020,7,25.599356232941247,11.01846756259806,165.4789210437911,995.1606395050736,90,90
48311_2020-07-26 10:00:00,2020205N26272,48311,McMullen,2020-07-26 10:00:00,33,576,546.0,1302.375,33,1.04288959985162,600.704409514536,1.375,2020,7,19.45210592725636,11.24648671515183,19.57682014599574,1007.3500129286504,57,57
48057_2020-07-28 22:00:00,2020205N26272,48057,Calhoun,2020-07-28 22:00:00,27,19706,7683.0,1304.875,27,1.89066770792659,37257.4978524014,1.125,2020,7,10.600014249326684,6.658705707484416,11.453563815880962,1012.786149333004,51,51
48273_2020-07-29 19:00:00,2020205N26272,48273,Kleberg,2020-07-29 19:00:00,41,30362,16424.3333333333,1305.75,41,0.330129150203456,10023.3812584773,1.70833333333333,2020,7,11.69043796897165,7.798770178352291,5.082663304462479,1012.2808531038444,65,65
51145_2020-07-31 23:00:00,2020211N13306,51145,Powhatan,2020-07-31 23:00:00,88,31489,12615.0,1307.91666666667,88,0.711487886833552,22404.0420685017,3.66666666666667,2020,7,16.30225457678308,7.005708310034845,98.02587616902132,1004.781682145979,112,112
33007_2020-08-03 00:00:00,2020211N13306,33007,Coos,2020-08-03 00:00:00,56,31504,24135.0,1309.95833333333,56,0.644567419118357,20306.4519719047,2.33333333333333,2020,8,28.12856508334152,10.744137138005977,25.054508680456507,1002.407819660568,80,80
37055_2020-08-03 01:00:00,2020211N13306,37055,Dare,2020-08-03 01:00:00,40,37956,41537.0,1310.0,40,1.59627180737591,60588.0927207601,1.66666666666667,2020,8,28.216896112363283,11.783162278227064,7.893681108437418,1007.356060150955,64,64
51181_2020-08-04 00:00:00,2020211N13306,51181,Surry,2020-08-04 00:00:00,66,6527,2806.66666666667,1310.95833333333,66,3.03760976989028,19826.4789680739,2.75,2020,8,20.538194147745763,6.157756952645401,41.980715475581356,998.6338430397726,90,90
37019_2020-08-04 04:00:00,2020211N13306,37019,Brunswick,2020-08-04 04:00:00,36,153064,103584.0,1311.125,36,8.67058828731869,1327154.92561015,1.5,2020,8,29.96182137414607,9.767091352928619,77.0064094614598,999.1244475806452,60,60
37129_2020-08-04 05:00:00,2020211N13306,37129,New Hanover,2020-08-04 05:00:00,37,234921,132080.5,1311.16666666667,37,12.2163260672116,2869871.53603542,1.54166666666667,2020,8,33.87371675621508,9.831110539496418,63.0522441500328,1000.6143708271514,61,61
37141_2020-08-04 05:00:00,2020211N13306,37141,Pender,2020-08-04 05:00:00,38,65737,34969.0,1311.16666666667,38,14.1632820893563,931051.674708015,1.58333333333333,2020,8,30.053011682078143,8.49220704450333,60.0064088563336,999.2663009193088,62,62
37103_2020-08-04 06:00:00,2020211N13306,37103,Jones,2020-08-04 06:00:00,38,9233,5477.66666666667,1311.20833333333,38,11.706976904518,108090.517759414,1.58333333333333,2020,8,29.70921050733136,8.390524246938272,29.10306612067225,999.977915984123,62,62
37133_2020-08-04 06:00:00,2020211N13306,37133,Onslow,2020-08-04 06:00:00,65,207298,89563.0,1311.20833333333,65,7.88630368288329,1634814.98085434,2.70833333333333,2020,8,31.615351001548564,7.563164716841248,44.27135806665603,1001.1694271665336,89,89
36079_2020-08-04 06:00:00,2020211N13306,36079,Putnam,2020-08-04 06:00:00,128,98045,43850.0,1311.20833333333,128,57.7263272853556,5659777.75869269,5.33333333333333,2020,8,27.26043145936579,5.776694123051456,35.22194310147779,997.4298915702848,152,152
37015_2020-08-04 07:00:00,2020211N13306,37015,Bertie,2020-08-04 07:00:00,102,17240,5939.0,1311.25,102,15.5763795552749,268536.783532939,4.25,2020,8,23.81558359254082,5.843791675415299,66.30562257970561,999.1267796776727,126,126
51800_2020-08-04 09:00:00,2020211N13306,51800,Suffolk,2020-08-04 09:00:00,45,98537,38104.0,1311.33333333333,45,11.8166721475806,1164379.42340614,1.875,2020,8,23.450076105402804,7.231490203346508,20.052539006988887,999.638965158046,69,69
37139_2020-08-04 09:00:00,2020211N13306,37139,Pasquotank,2020-08-04 09:00:00,32,40938,5053.0,1311.33333333333,32,4.67286760340392,191297.85394815,1.33333333333333,2020,8,26.123670215294013,8.726278503661414,10.868192247313555,1002.8125202356558,56,56
37187_2020-08-04 09:00:00,2020211N13306,37187,Washington,2020-08-04 09:00:00,37,10828,8007.0,1311.33333333333,37,8.09366804046459,87638.2375421506,1.54166666666667,2020,8,26.502518595936145,8.192499716796572,11.066583688066244,1001.828753833236,61,61
37143_2020-08-04 09:00:00,2020211N13306,37143,Perquimans,2020-08-04 09:00:00,29,13210,3490.0,1311.33333333333,29,4.9815635950793,65806.4550909976,1.20833333333333,2020,8,26.45879975132559,8.85182860196994,10.43685891226619,1002.014078663793,53,53
51175_2020-08-04 09:00:00,2020211N13306,51175,Southampton,2020-08-04 09:00:00,43,17932,6766.5,1311.33333333333,43,10.8033265351326,193725.251427997,1.79166666666667,2020,8,19.38893167153681,6.70485200275393,42.36344320665603,998.5932571476064,67,67
37117_2020-08-04 09:00:00,2020211N13306,37117,Martin,2020-08-04 09:00:00,37,21508,11301.0,1311.33333333333,37,9.79641706424322,210701.338217743,1.54166666666667,2020,8,25.324719246146604,7.895221165754876,22.701482238612837,999.4357184278348,61,61
51550_2020-08-04 10:00:00,2020211N13306,51550,Chesapeake,2020-08-04 10:00:00,34,252488,103433.0,1311.375,34,7.39831581796912,1867985.96424739,1.41666666666667,2020,8,25.84753970554896,8.28053266403123,12.621078086750845,1001.0617370535714,58,58
37053_2020-08-04 10:00:00,2020211N13306,37053,Currituck,2020-08-04 10:00:00,36,31015,18811.0,1311.375,36,4.99509052316047,154922.732575822,1.5,2020,8,28.59149183244072,8.874770230017624,9.95050314528268,1004.169515012777,60,60
37029_2020-08-04 10:00:00,2020211N13306,37029,Camden,2020-08-04 10:00:00,32,11088,3620.0,1311.375,32,6.98563535911602,77456.7248618785,1.33333333333333,2020,8,26.03650207979133,8.745826721909534,10.916784304721526,1002.8350237669426,56,56
51700_2020-08-04 10:00:00,2020211N13306,51700,Newport News,2020-08-04 10:00:00,86,184306,83506.0,1311.375,86,9.18295691327569,1692474.05685819,3.58333333333333,2020,8,22.6902183172271,6.128484988912311,36.1256615779414,999.0258421505906,110,110
51093_2020-08-04 10:00:00,2020211N13306,51093,Isle of Wight,2020-08-04 10:00:00,37,40151,14623.0,1311.375,37,4.89385758568091,196493.275922674,1.54166666666667,2020,8,21.22275440206208,7.228838285577945,22.78656829677964,999.193305878553,61,61
37073_2020-08-04 11:00:00,2020211N13306,37073,Gates,2020-08-04 11:00:00,37,10383,4278.5,1311.41666666667,37,11.9562318449461,124141.555246076,1.54166666666667,2020,8,23.66452567369768,7.6232587488945756,19.511343871973118,999.769259564644,61,61
37091_2020-08-04 11:00:00,2020211N13306,37091,Hertford,2020-08-04 11:00:00,31,20875,9617.5,1311.41666666667,31,6.16817378650868,128760.627793369,1.29166666666667,2020,8,22.622721824646,8.002695391667354,27.426414335412638,999.086484375,55,55
37041_2020-08-04 11:00:00,2020211N13306,37041,Chowan,2020-08-04 11:00:00,39,13940,3472.0,1311.41666666667,39,15.6036011061741,217514.199420067,1.625,2020,8,26.078905715633503,7.678616023034549,13.26971495833233,1000.8522482287452,63,63
51650_2020-08-04 11:00:00,2020211N13306,51650,Hampton,2020-08-04 11:00:00,39,138037,64287.0,1311.41666666667,39,8.16997215611243,1127758.44651329,1.625,2020,8,25.50495670647021,7.813932373610679,17.03395368839731,999.977451883278,63,63
51095_2020-08-04 11:00:00,2020211N13306,51095,James City,2020-08-04 11:00:00,34,81199,38466.0,1311.41666666667,34,1.81435553475797,147323.855066812,1.41666666666667,2020,8,21.36259950336657,7.146773574313323,33.45125693533766,998.5355657894738,58,58
51073_2020-08-04 11:00:00,2020211N13306,51073,Gloucester,2020-08-04 11:00:00,51,39493,19518.0,1311.41666666667,51,6.98432216415616,275831.835229019,2.125,2020,8,22.52932079165589,7.282000862528815,45.815687387682544,998.9308606515522,75,75
51119_2020-08-04 11:00:00,2020211N13306,51119,Middlesex,2020-08-04 11:00:00,62,10943,10238.5,1311.41666666667,62,4.88205428627221,53424.3200546768,2.58333333333333,2020,8,21.751923129089874,6.601054365131162,51.15985664395758,998.489759949252,86,86
51127_2020-08-04 11:00:00,2020211N13306,51127,New Kent,2020-08-04 11:00:00,38,24986,10707.0,1311.41666666667,38,2.62949472307836,65700.5551508359,1.58333333333333,2020,8,20.516627060739616,6.282756560306815,37.966468077349035,999.3918060475708,62,62
51133_2020-08-04 12:00:00,2020211N13306,51133,Northumberland,2020-08-04 12:00:00,42,12302,12341.0,1311.45833333333,42,7.66510007292764,94296.0610971558,1.75,2020,8,23.90934878758021,7.873086507713753,52.93116057587284,998.276244047619,66,66
51810_2020-08-04 12:00:00,2020211N13306,51810,Virginia Beach,2020-08-04 12:00:00,31,455618,199697.0,1311.45833333333,31,5.80199001487253,2643491.08659619,1.29166666666667,2020,8,28.70892414410294,8.949162652820785,10.888140270309934,1002.4496559175532,55,55
51115_2020-08-04 12:00:00,2020211N13306,51115,Mathews,2020-08-04 12:00:00,34,8490,6685.0,1311.45833333333,34,8.58175018698579,72859.0590875094,1.41666666666667,2020,8,26.25578691014704,8.83686799103359,35.16263531626395,999.1784142099054,58,58
51103_2020-08-04 12:00:00,2020211N13306,51103,Lancaster,2020-08-04 12:00:00,35,10750,9733.0,1311.45833333333,35,6.27196136854002,67423.5847118052,1.45833333333333,2020,8,22.88062382941466,7.909045944297732,38.18109463393751,998.3690984571132,59,59
51131_2020-08-04 12:00:00,2020211N13306,51131,Northampton,2020-08-04 12:00:00,28,11900,9271.33333333333,1311.45833333333,28,5.0653354323058,60277.4916444391,1.16666666666667,2020,8,31.320429184333864,10.40561588349157,17.33257058875303,1001.2295636121646,52,52
51740_2020-08-04 12:00:00,2020211N13306,51740,Portsmouth,2020-08-04 12:00:00,43,97029,44936.0,1311.45833333333,43,8.71724230016023,845825.303142247,1.79166666666667,2020,8,25.42263459186165,7.629755922689912,18.01155376419121,1000.6505404974492,67,67
51183_2020-08-04 12:00:00,2020211N13306,51183,Sussex,2020-08-04 12:00:00,33,10680,4533.0,1311.45833333333,33,1.81082593617509,19339.62099835,1.375,2020,8,18.9935587893874,6.884866950939914,44.87795193198035,999.2391961739544,57,57
51735_2020-08-04 13:00:00,2020211N13306,51735,Poquoson,2020-08-04 13:00:00,33,12582,5448.0,1311.5,33,7.16244493392071,90117.8821585903,1.375,2020,8,26.803175303141277,8.881104579724761,27.460068998237453,999.4967145833332,57,57
51097_2020-08-04 14:00:00,2020211N13306,51097,King and Queen,2020-08-04 14:00:00,29,6718,4212.1,1311.54166666667,29,2.8112983622122,18886.3023973416,1.20833333333333,2020,8,19.78794247763497,6.950467486728554,39.28214411650386,999.299065625,53,53
34011_2020-08-04 16:00:00,2020211N13306,34011,Cumberland,2020-08-04 16:00:00,52,151356,36195.0,1311.625,52,12.1643817808863,1841152.16882783,2.16666666666667,2020,8,29.473663809451644,7.760081113919966,48.235145188184404,996.8594047124336,76,76
24011_2020-08-04 16:00:00,2020211N13306,24011,Caroline,2020-08-04 16:00:00,24,33433,15964.0,1311.625,24,2.12105946258325,70913.3810125457,1.0,2020,8,24.78518001973128,8.417975428224612,41.60487033030232,997.6737042629552,48,48
34009_2020-08-04 16:00:00,2020211N13306,34009,Cape May,2020-08-04 16:00:00,51,95634,111138.0,1311.625,51,5.68442116844183,543623.934022766,2.125,2020,8,32.49947191188357,8.486262089717263,22.07336856090293,998.8000862108236,75,75
34021_2020-08-04 17:00:00,2020211N13306,34021,Mercer,2020-08-04 17:00:00,52,380688,168215.0,1311.66666666667,52,9.00969592485807,3429883.12224237,2.16666666666667,2020,8,27.291903997927296,6.52087087031978,33.526355153595915,996.1610848214284,76,76
42017_2020-08-04 17:00:00,2020211N13306,42017,Bucks,2020-08-04 17:00:00,85,645054,266453.0,1311.66666666667,85,7.45419192704291,4808356.31930673,3.54166666666667,2020,8,24.114673368481625,5.600143788346203,64.2067693389844,997.576787817029,109,109
34029_2020-08-04 17:00:00,2020211N13306,34029,Ocean,2020-08-04 17:00:00,72,655735,307607.0,1311.66666666667,72,18.6170303566003,12207838.4008853,3.0,2020,8,31.39184377881378,7.334391312921549,22.20519614431697,998.629464395998,96,96
34001_2020-08-04 17:00:00,2020211N13306,34001,Atlantic,2020-08-04 17:00:00,58,275638,136169.0,1311.66666666667,58,10.0284807482064,2764230.37647412,2.41666666666667,2020,8,30.94631821991967,7.846585135578745,22.248755879649288,998.0943662482924,82,82
42029_2020-08-04 17:00:00,2020211N13306,42029,Chester,2020-08-04 17:00:00,87,545823,226585.0,1311.66666666667,87,13.0793840300012,7139028.62940736,3.625,2020,8,22.49525576865096,5.300475818954126,94.07068927659087,999.696625405844,111,111
34033_2020-08-04 17:00:00,2020211N13306,34033,Salem,2020-08-04 17:00:00,25,65117,30507.0,1311.66666666667,25,3.27781265782622,213441.32683967,1.04166666666667,2020,8,24.60583342093008,8.049302546375493,47.19027427289589,996.3862687114196,49,49
24029_2020-08-04 17:00:00,2020211N13306,24029,Kent,2020-08-04 17:00:00,45,19320,12107.0,1311.66666666667,45,0.524907606757479,10141.2149625545,1.875,2020,8,23.04080666621179,6.742335364785528,77.41939797326432,999.1564942685588,69,69
34039_2020-08-04 18:00:00,2020211N13306,34039,Union,2020-08-04 18:00:00,78,569815,233534.0,1311.70833333333,78,10.4553864137242,5957636.00933626,3.25,2020,8,28.813944388562305,6.137951347109013,37.38220545690595,996.563076402559,102,102
36085_2020-08-04 18:00:00,2020211N13306,36085,Richmond,2020-08-04 18:00:00,73,491133,180781.0,1311.70833333333,73,7.09028050514158,3482270.7353317,3.04166666666667,2020,8,29.05322820198636,6.3906603358517495,21.51947551477356,997.0191865808822,97,97
34027_2020-08-04 18:00:00,2020211N13306,34027,Morris,2020-08-04 18:00:00,105,511151,203598.0,1311.70833333333,105,38.9865753728222,19928026.9883934,4.375,2020,8,27.150827920258937,5.491422126693996,55.2930817730836,996.6441570953826,129,129
34025_2020-08-04 18:00:00,2020211N13306,34025,Monmouth,2020-08-04 18:00:00,101,644098,293049.0,1311.70833333333,101,34.5964442319057,22283500.536882,4.20833333333333,2020,8,29.69939695085798,6.140244322436835,22.696351342758685,997.2734403162552,125,125
34019_2020-08-04 18:00:00,2020211N13306,34019,Hunterdon,2020-08-04 18:00:00,87,129777,60747.0,1311.70833333333,87,19.5325201244506,2534871.86419082,3.625,2020,8,23.435523063782224,5.660352302152256,59.92184253783529,996.6554668674698,111,111
42011_2020-08-04 18:00:00,2020211N13306,42011,Berks,2020-08-04 18:00:00,28,430449,188720.0,1311.70833333333,28,2.40900723199833,1036954.75400645,1.16666666666667,2020,8,20.0698819928918,6.410801367174647,70.20440131949246,1002.6602179106408,52,52
34037_2020-08-04 18:00:00,2020211N13306,34037,Sussex,2020-08-04 18:00:00,97,146084,72405.0,1311.70833333333,97,18.8154606281469,2748637.75040222,4.04166666666667,2020,8,21.98151777919969,5.303149366129889,67.07366832262394,997.6790217670638,121,121
34023_2020-08-04 18:00:00,2020211N13306,34023,Middlesex,2020-08-04 18:00:00,50,861418,344712.0,1311.70833333333,50,8.08346967903641,6963246.28397619,2.08333333333333,2020,8,28.05606721829967,6.8106705020997245,23.54960167827476,996.13892134979,74,74
34041_2020-08-04 18:00:00,2020211N13306,34041,Warren,2020-08-04 18:00:00,73,110926,51931.0,1311.70833333333,73,11.0912358851859,1230306.43180014,3.04166666666667,2020,8,21.26136931813434,5.655779256016115,68.34925088375661,998.2447537820908,97,97
34035_2020-08-04 18:00:00,2020211N13306,34035,Somerset,2020-08-04 18:00:00,86,346875,150931.0,1311.70833333333,86,11.6057500785358,4025744.55849211,3.58333333333333,2020,8,27.171460295996965,5.890966298041845,45.59300540053791,996.0506083086054,110,110
34031_2020-08-04 19:00:00,2020211N13306,34031,Passaic,2020-08-04 19:00:00,98,513936,203351.0,1311.75,98,13.8537741504039,7119953.27176197,4.08333333333333,2020,8,28.44500922293685,5.597292011246273,53.128268771986086,996.4235329468326,122,122
36027_2020-08-04 19:00:00,2020211N13306,36027,Dutchess,2020-08-04 19:00:00,84,297545,136537.0,1311.75,84,18.2171352820115,5420417.5174861,3.5,2020,8,25.40924387595054,5.570919995745972,40.130271821273915,997.476012642497,108,108
34003_2020-08-04 19:00:00,2020211N13306,34003,Bergen,2020-08-04 19:00:00,100,952997,411460.0,1311.75,100,17.4185372234242,16599813.7183116,4.16666666666667,2020,8,30.232987188523825,5.735093775202407,43.788012995060846,996.6674686379928,124,124
34013_2020-08-04 19:00:00,2020211N13306,34013,Essex,2020-08-04 19:00:00,84,849477,365572.0,1311.75,84,8.80995809307059,7483856.77102732,3.5,2020,8,28.79332876858646,6.027185923856023,39.51514165925041,996.3847854238014,108,108
36087_2020-08-04 19:00:00,2020211N13306,36087,Rockland,2020-08-04 19:00:00,86,339022,117172.0,1311.75,86,21.8192418536458,7397203.0117067,3.58333333333333,2020,8,29.524349466959634,5.826730518495195,42.376232114103104,996.9217555555556,110,110
36071_2020-08-04 19:00:00,2020211N13306,36071,Orange,2020-08-04 19:00:00,72,405941,162449.0,1311.75,72,15.5414290977582,6308903.26937304,3.0,2020,8,23.037817229026277,5.680184618278324,54.55740659414786,997.6699842931936,96,96
36111_2020-08-04 20:00:00,2020211N13306,36111,Ulster,2020-08-04 20:00:00,31,182319,95979.0,1311.79166666667,31,3.34537763469092,609925.904979214,1.29166666666667,2020,8,18.926291741121023,7.268073228956504,64.7751755473216,998.8850065547052,55,55
36059_2020-08-04 20:00:00,2020211N13306,36059,Nassau,2020-08-04 20:00:00,139,1383726,488488.0,1311.79166666667,139,25.1955738355529,34863770.6011743,5.79166666666667,2020,8,31.21847954022109,6.383077782869463,25.82529604919916,998.8779684418146,163,163
34017_2020-08-04 20:00:00,2020211N13306,34017,Hudson,2020-08-04 20:00:00,24,703366,341435.0,1311.79166666667,24,1.60422920907347,1128360.28186917,1.0,2020,8,29.59482262351296,8.0603071719107,17.772656216314346,996.8558830492424,48,48
36119_2020-08-04 20:00:00,2020211N13306,36119,Westchester,2020-08-04 20:00:00,132,990427,393323.0,1311.79166666667,132,25.4729420857667,25229089.6111796,5.5,2020,8,29.933061978519483,5.818339630748554,32.58102436620342,997.7608022572496,156,156
25003_2020-08-04 21:00:00,2020211N13306,25003,Berkshire,2020-08-04 21:00:00,35,127859,76758.0,1311.83333333333,35,4.39396544985539,561808.02845306,1.45833333333333,2020,8,29.05990710424113,8.78508280332201,29.447589529307066,998.831152308044,59,59
36105_2020-08-04 21:00:00,2020211N13306,36105,Sullivan,2020-08-04 21:00:00,48,79658,57519.0,1311.83333333333,48,5.86407495709415,467120.482932206,2.0,2020,8,19.018244044657013,6.1156792951378085,62.38351417533405,1001.0455248873128,72,72
25013_2020-08-04 22:00:00,2020211N13306,25013,Hampden,2020-08-04 22:00:00,69,461041,144083.0,1311.875,69,12.1191674243318,5587433.06848136,2.875,2020,8,27.95268127099792,6.884996369715667,17.182349404282213,1001.0001314450476,93,93
25027_2020-08-04 23:00:00,2020211N13306,25027,Worcester,2020-08-04 23:00:00,27,862927,326969.0,1311.91666666667,27,3.82703559052999,3302452.34102927,1.125,2020,8,27.960398754441588,9.73638392985795,8.712791386371537,1004.0803155377188,51,51
33019_2020-08-04 23:00:00,2020211N13306,33019,Sullivan,2020-08-04 23:00:00,72,43958,25459.0,1311.91666666667,72,4.41856733260264,194231.382806547,3.0,2020,8,24.15872864075649,6.9454573791612075,21.636626479089443,1000.7038475356868,96,96
25015_2020-08-04 23:00:00,2020211N13306,25015,Hampshire,2020-08-04 23:00:00,41,162588,64304.0,1311.91666666667,41,4.57425665588455,743719.241166957,1.70833333333333,2020,8,27.2931070204704,7.99679188124891,18.621780685780028,1000.9266573840724,65,65
33009_2020-08-05 00:00:00,2020211N13306,33009,Grafton,2020-08-05 00:00:00,29,91126,53943.3333333333,1311.95833333333,29,3.85249265648417,351062.245814776,1.20833333333333,2020,8,26.93611509074336,10.494235145455669,20.55114227873476,1001.5969036458332,53,53
33003_2020-08-05 01:00:00,2020211N13306,33003,Carroll,2020-08-05 01:00:00,40,52199,43397.0,1312.0,40,5.30537338620065,276935.185386288,1.66666666666667,2020,8,25.931995158653837,9.927368017419242,27.178935783571276,1004.0371340113828,64,64
23017_2020-08-05 01:00:00,2020211N13306,23017,Oxford,2020-08-05 01:00:00,26,59495,41262.0,1312.0,26,4.1444185933789,246572.184213077,1.08333333333333,2020,8,24.77900712351242,10.213936388013542,22.758225803692696,1004.1513138136328,50,50
36103_2020-08-05 02:00:00,2020211N13306,36103,Suffolk,2020-08-05 02:00:00,117,1525465,637959.0,1312.04166666667,117,21.310960050126,32509123.6728655,4.875,2020,8,28.42676993732902,7.065548772622341,9.603890606745368,1003.49359778339,141,141
23007_2020-08-05 03:00:00,2020211N13306,23007,Franklin,2020-08-05 03:00:00,44,30474,23408.0,1312.08333333333,44,1.55327238550923,47334.4226760082,1.83333333333333,2020,8,26.39274931991563,10.083536359926677,20.201340341956385,1004.484623011767,68,68
18129_2020-08-25 08:00:00,2020233N14313,18129,Posey,2020-08-25 08:00:00,31,25063,12495.0,1332.29166666667,31,0.201040416166467,5038.67595038015,1.29166666666667,2020,8,9.85699374757964,4.376334942904386,0.1186264700245581,1014.592648527299,55,55
22047_2020-08-26 00:00:00,2020233N14313,22047,Iberville,2020-08-26 00:00:00,47,29506,9124.0,1332.95833333333,47,1.58768084173608,46846.1109162648,1.95833333333333,2020,8,25.77879376613552,12.49710719331908,82.60799198904115,1004.0834520947802,142,142
