GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35028","Los Alamos, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2255600,2447554,2604225,2579485,2624362,2369937,2241707,2268707,2250800,2339031,2351388,2250431,2047828,2007061,1969444,2183349,2231836,2273911,2295378,2384457,2534601,2764630,3117381,3273176
 "35028","Los Alamos, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",101.065,109.665,116.685,115.577,117.588,106.188,100.442,101.652,100.850,104.803,105.357,100.833,91.755,89.929,88.243,97.827,100.000,101.885,102.847,106.838,113.566,123.872,139.678,146.658
 "35028","Los Alamos, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1601129,1791805,1958848,2015752,2119250,1992723,1952820,2009938,2024501,2119348,2148437,2087331,1924552,1905672,1918241,2150320,2231836,2308271,2356013,2480730,2650431,2981255,3520785,3814572
 "35029","Luna, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",541680,602540,635732,639999,716641,766497,790159,771702,706319,783651,748685,775802,799535,798323,823446,834727,800534,824327,845478,860097,864069,871130,937998,957125
 "35029","Luna, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.665,75.267,79.414,79.947,89.520,95.748,98.704,96.398,88.231,97.891,93.523,96.911,99.875,99.724,102.862,104.271,100.000,102.972,105.614,107.440,107.937,108.819,117.172,119.561
 "35029","Luna, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",381862,433203,468804,487398,556791,612735,654201,653005,621919,697492,679537,717323,757219,776905,808842,818093,800534,841738,882773,916404,990716,1078258,1200763,1242018
 "35031","McKinley, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2555155,2541355,2563375,2508206,2411425,2451750,2451585,2559137,2509611,2475847,2587254,2581208,2595911,2527313,2576470,2354773,2227566,2307971,2571211,2477107,2288382,2208933,2315316,2229863
 "35031","McKinley, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",114.706,114.087,115.075,112.598,108.254,110.064,110.057,114.885,112.662,111.146,116.147,115.876,116.536,113.456,115.663,105.711,100.000,103.610,115.427,111.202,102.730,99.164,103.939,100.103
 "35031","McKinley, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1658876,1674814,1752201,1788454,1825811,1961758,2034300,2211727,2221025,2245673,2431414,2468957,2494457,2462389,2518388,2289179,2227566,2394067,2676566,2542883,2545220,2669554,2928746,2893527
 "35033","Mora, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",82889,87975,88306,88841,86952,86596,88408,113787,150259,181266,182799,156604,152620,176297,161172,132731,94359,107878,105825,101778,106058,97329,118048,126704
