GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "01011","Bullock, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",175064,184625,187913,191745,190022,199763,196703,201177,229522,222175,221503,244911,230567,219838,218211,240527,244958,259251,274843,287685,297842,308928,354647,375414
 "01013","Butler, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",461352,477532,498974,522962,515349,511149,543165,529879,495982,577171,601003,588210,594973,597419,620733,611955,630225,653349,637975,602970,640293,647451,665432,702420
 "01013","Butler, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.204,75.772,79.174,82.980,81.772,81.106,86.186,84.078,78.699,91.582,95.363,93.333,94.406,94.795,98.494,97.101,100.000,103.669,101.230,95.675,101.597,102.733,105.586,111.455
 "01013","Butler, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",363625,379139,405478,441991,438602,442919,481543,474064,444955,524241,550388,551674,570775,584623,607347,598885,630225,666661,658166,635504,742211,823912,854889,903761
 "01015","Calhoun, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",3738470,3845020,3998886,4325523,4567037,4568102,4698563,4766737,4506202,4705487,4460812,4463867,4347654,4186770,4145820,4201651,4244400,4342966,4566934,4479184,4715207,4663474,4845292,4965547
 "01015","Calhoun, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",88.080,90.590,94.216,101.911,107.601,107.627,110.700,112.307,106.168,110.863,105.099,105.171,102.433,98.642,97.677,98.993,100.000,102.322,107.599,105.532,111.092,109.874,114.157,116.991
 "01015","Calhoun, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",2755806,2890197,3056854,3399881,3686250,3805029,4016948,4148936,4008664,4227746,4071263,4135517,4073416,4008257,4032124,4124669,4244400,4456595,4764311,4735698,5250092,5557367,6020085,6287502
 "01017","Chambers, AL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",915157,943089,868308,946069,900883,851363,842650,736784,695441,753592,824718,806939,845763,835370,857265,875192,872734,909826,937830,882656,874565,875745,937350,990039
 "01017","Chambers, AL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",104.861,108.062,99.493,108.403,103.225,97.551,96.553,84.423,79.685,86.348,94.498,92.461,96.910,95.719,98.228,100.282,100.000,104.250,107.459,101.137,100.210,100.345,107.404,113.441
 "01017","Chambers, AL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",704511,734954,674290,742554,717207,698390,703873,623722,606943,661077,728849,730089,780345,785247,836391,864741,872734,921262,962142,924619,949037,1016734,1153160,1240169
