GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "31023","Butler, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",156199,143806,172370,207414,190099,182178,247807,263367,262224,263063,334053,296496,327682,317934,311531,245781,260396,291525,318344,355103,457575,512312,549690,583981
 "31025","Cass, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",527412,509107,559355,598123,592198,589637,623406,621052,678516,674210,742992,665269,683136,663656,684047,686310,715242,741101,756621,770089,852434,810789,880094,836050
 "31025","Cass, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.739,71.180,78.205,83.625,82.797,82.439,87.160,86.831,94.865,94.263,103.880,93.013,95.511,92.788,95.639,95.955,100.000,103.615,105.785,107.668,119.181,113.359,123.048,116.890
 "31025","Cass, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",346544,342606,384802,431937,433983,447947,500391,514313,547432,563919,666451,611185,640383,629127,659569,672466,715242,760172,798391,832875,989412,1044730,1181589,1147969
 "31027","Cedar, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",316815,332180,334376,361893,367248,347281,347592,342550,372147,424674,479012,385590,383296,356924,381619,394606,360357,393571,387279,428316,489003,432130,456847,414020
 "31027","Cedar, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",87.917,92.181,92.790,100.426,101.912,96.371,96.457,95.058,103.272,117.848,132.927,107.002,106.366,99.047,105.900,109.504,100.000,109.217,107.471,118.859,135.700,119.917,126.776,114.892
 "31027","Cedar, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",214395,222902,236623,275904,268154,255787,286121,285908,292918,350972,445919,367676,381044,357075,376619,384036,360357,401877,405913,454416,578934,586932,619341,562212
 "31029","Chase, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",153779,167415,191365,176364,192622,183798,189034,190241,142562,194985,199890,280504,280728,254081,279539,358664,326509,312228,332087,343707,346072,323192,333101,320534
 "31029","Chase, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",47.098,51.274,58.609,54.015,58.994,56.292,57.895,58.265,43.662,59.718,61.220,85.910,85.979,77.818,85.615,109.848,100.000,95.626,101.708,105.267,105.991,98.984,102.019,98.170
 "31029","Chase, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",114931,124370,149210,148378,155692,149862,172339,176788,129241,181603,202386,291967,310003,273750,282343,341049,326509,311062,334923,346643,415596,459256,455551,433592
 "31031","Cherry, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",138938,153344,186897,176941,184250,171123,141072,138074,142152,170814,212014,214576,255165,331334,382907,386494,300532,282198,272850,300217,281116,257638,334087,372019
 "31031","Cherry, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",46.231,51.024,62.189,58.876,61.308,56.940,46.941,45.943,47.300,56.837,70.546,71.399,84.905,110.249,127.410,128.603,100.000,93.899,90.789,99.895,93.540,85.727,111.165,123.787
 "31031","Cherry, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",108030,121470,153720,154904,158587,150043,131957,131428,137980,169066,226228,235294,294646,372020,391865,368459,300532,283632,279572,311318,329147,340747,439570,484893
 "31033","Cheyenne, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",449179,457750,546839,535676,540844,562934,623950,666802,632793,659470,734846,745941,775656,771409,733462,764191,743319,610001,547744,519988,527727,536663,519451,524888
 "31033","Cheyenne, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",60.429,61.582,73.567,72.065,72.761,75.732,83.941,89.706,85.131,88.720,98.860,100.353,104.350,103.779,98.674,102.808,100.000,82.064,73.689,69.955,70.996,72.198,69.883,70.614
 "31033","Cheyenne, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",316501,325551,397198,412914,428285,466211,545539,600003,556405,597103,703728,729887,777530,772254,727549,748937,743319,617784,567330,550778,613057,693500,676706,686678
 "31035","Clay, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",223968,223647,266910,269300,303905,263236,274404,313307,285440,313283,381223,341608,396489,344888,320311,334053,279918,287227,324249,338816,383578,320102,362353,342397
 "31035","Clay, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",80.012,79.897,95.353,96.207,108.569,94.041,98.030,111.928,101.973,111.920,136.191,122.039,141.645,123.211,114.430,119.340,100.000,102.611,115.837,121.041,137.033,114.356,129.450,122.321
 "31035","Clay, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",162536,163457,203596,218442,241194,212168,238532,277408,239432,274089,371102,342124,417111,357916,319602,323647,279918,292047,336932,356397,461575,450350,499447,469115
 "31037","Colfax, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",428931,461157,467134,462437,492196,543313,489963,622112,789198,785114,524527,497377,521135,547715,611718,661140,640467,680228,681061,716312,846133,760084,793015,793811
 "31037","Colfax, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",66.972,72.003,72.937,72.203,76.850,84.831,76.501,97.134,123.222,122.585,81.898,77.659,81.368,85.518,95.511,103.228,100.000,106.208,106.338,111.842,132.112,118.677,123.818,123.943
 "31037","Colfax, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",302519,331553,344507,354091,370234,407797,389484,518268,697921,701402,490960,484218,520612,550093,610258,656887,640467,680373,698932,756213,955432,910211,1009185,1022719
 "31039","Cuming, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",464339,567202,511090,462901,531627,581547,482063,451337,542439,630869,663090,531734,605618,721385,876904,1031819,830936,855544,824965,792223,765708,682666,825561,814312
 "31039","Cuming, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",55.881,68.261,61.508,55.708,63.979,69.987,58.015,54.317,65.280,75.923,79.800,63.992,72.884,86.816,105.532,124.176,100.000,102.962,99.281,95.341,92.150,82.156,99.353,97.999
 "31039","Cuming, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",354120,421491,407204,403723,431744,465979,452471,431450,469902,591236,735351,608352,735709,842894,910997,966943,830936,840280,813848,776872,906874,962163,1111620,1073698
 "31041","Custer, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",380699,360584,422718,331126,351794,308524,393917,447522,463475,519234,605500,563225,662626,685341,769924,873063,662673,651421,650276,698288,710761,648978,748741,681402
 "31041","Custer, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",57.449,54.414,63.790,49.968,53.087,46.557,59.444,67.533,69.940,78.354,91.372,84.993,99.993,103.421,116.185,131.749,100.000,98.302,98.129,105.374,107.257,97.933,112.988,102.826
 "31041","Custer, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",298289,283988,345367,285451,296642,264598,360889,414112,413131,482473,629812,601682,744380,752154,787922,841871,662673,655036,667477,726126,817557,835509,966159,882262
 "31043","Dakota, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1495798,912883,969503,981139,1097169,1204292,1160322,1165241,1154593,1214540,1246728,1202886,1204455,1247561,1304373,1330602,1463664,1520634,1549109,1489350,1731595,1826213,1883538,1906575
 "31043","Dakota, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",102.195,62.370,66.238,67.033,74.960,82.279,79.275,79.611,78.884,82.979,85.179,82.183,82.290,85.235,89.117,90.909,100.000,103.892,105.838,101.755,118.305,124.770,128.686,130.260
 "31043","Dakota, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1058253,674674,719996,736356,845301,941981,915149,956786,1000633,1054558,1096924,1099704,1113954,1184904,1282394,1339222,1463664,1550704,1616964,1607574,1916921,2137175,2350477,2419435
 "31045","Dawes, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",244938,264454,276530,260283,271957,267619,274064,265987,257766,272448,300015,287137,278379,311484,316714,316092,284043,272722,276073,293403,288859,267592,286946,301828
 "31045","Dawes, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",86.233,93.104,97.355,91.635,95.745,94.218,96.487,93.643,90.749,95.918,105.623,101.089,98.006,109.661,111.502,111.283,100.000,96.014,97.194,103.295,101.696,94.208,101.022,106.261
 "31045","Dawes, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",171146,189268,203635,200071,214603,219428,235476,236084,232864,250451,285052,278703,275776,309970,311696,308701,284043,279167,289666,318055,334896,333363,369591,394777
 "31047","Dawson, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",949965,1008473,1023950,966626,1102940,1234829,1159504,1134456,1093110,1162787,1231311,1220127,1318633,1402701,1478606,1523193,1447853,1484826,1508393,1550094,1686220,1586075,1682213,1729495
 "31047","Dawson, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.612,69.653,70.722,66.763,76.178,85.287,80.084,78.354,75.499,80.311,85.044,84.271,91.075,96.881,102.124,105.204,100.000,102.554,104.181,107.062,116.463,109.547,116.187,119.452
 "31047","Dawson, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",719051,768009,798766,778538,875525,980691,986958,996700,972537,1054725,1177860,1210135,1353509,1438295,1481627,1494787,1447853,1490998,1549746,1629268,1908686,1933314,2138008,2217066
 "31049","Deuel, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",60934,60327,82099,55685,51838,47268,63580,61575,58620,54317,97069,72922,77924,74820,80023,85884,66730,91251,81873,74534,81023,100107,77015,64565
 "31049","Deuel, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",91.314,90.404,123.033,83.448,77.684,70.835,95.280,92.276,87.846,81.398,145.466,109.280,116.775,112.124,119.921,128.704,100.000,136.747,122.693,111.696,121.420,150.019,115.413,96.756
 "31049","Deuel, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",43986,43861,62299,45244,42187,39860,56467,56559,51466,48907,93311,72238,80646,76797,79822,83806,66730,93057,85910,80121,97016,137463,104095,87631
 "31051","Dixon, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",172968,185823,181137,186765,206370,177261,181724,215000,240175,269780,238723,207933,208284,196732,195673,184793,175300,196917,263283,287899,361273,339610,376265,367161
 "31051","Dixon, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",98.669,106.003,103.330,106.540,117.724,101.119,103.664,122.647,137.008,153.896,136.180,118.615,118.815,112.226,111.621,105.415,100.000,112.331,150.190,164.232,206.088,193.730,214.640,209.447
 "31051","Dixon, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",120606,131233,132193,142343,153009,131550,141647,173661,189985,224582,221763,200483,208437,197262,194590,184807,175300,198380,271978,303091,421532,434555,493155,480209
 "31053","Dodge, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1477111,1454688,1468977,1529597,1557999,1689603,1657504,1687500,1692554,1723541,1814781,1769864,1829057,1831738,1874541,1875750,1962272,2050265,2015181,2109527,2320087,2321044,2328030,2366379
 "31053","Dodge, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.276,74.133,74.861,77.950,79.398,86.104,84.469,85.997,86.255,87.834,92.484,90.195,93.211,93.348,95.529,95.591,100.000,104.484,102.696,107.504,118.235,118.283,118.640,120.594
 "31053","Dodge, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1048785,1052839,1077522,1155438,1193891,1325620,1363599,1428875,1451367,1500724,1635220,1643842,1739953,1771286,1835638,1850516,1962272,2084076,2097887,2255509,2635306,2834929,2966141,3064103
 "31055","Douglas, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",30692176,31240892,32570353,34051176,35425333,36839832,38086439,37150262,36871321,38500524,41129255,41631827,40633721,43950751,45439698,45365100,48132749,48652188,49293062,48087623,50445091,56199667,58669220,59205158
 "31055","Douglas, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",63.766,64.906,67.668,70.744,73.599,76.538,79.128,77.183,76.603,79.988,85.450,86.494,84.420,91.312,94.405,94.250,100.000,101.079,102.411,99.906,104.804,116.760,121.890,123.004
 "31055","Douglas, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",22520855,23401530,24768204,26575332,28465605,30555751,32358456,32064487,32714918,34284552,37097885,38303748,38081022,41980556,44305608,44903186,48132749,49662657,51320758,51329645,55131028,64559973,70781882,73770708
 "31057","Dundy, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",66797,59602,78063,64967,79438,82143,99252,107189,106911,130931,123214,122075,128822,129386,162460,173827,168020,165437,176128,189283,169884,164962,174139,181035
 "31057","Dundy, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",39.755,35.473,46.461,38.666,47.279,48.889,59.072,63.795,63.630,77.926,73.333,72.655,76.671,77.006,96.691,103.456,100.000,98.463,104.826,112.655,101.110,98.180,103.642,107.746
 "31057","Dundy, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",49559,44859,61052,54312,64231,66519,91915,101797,89333,118997,132729,135031,151790,147017,166918,165342,168020,165987,180898,194814,204180,234181,236007,240772
 "31059","Fillmore, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",252349,268342,271576,262276,254241,217993,287943,335742,328019,320708,389375,384601,422315,361717,366568,324714,354000,354178,360775,358720,437478,379384,430177,415798
 "31059","Fillmore, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.285,75.803,76.716,74.089,71.819,61.580,81.340,94.842,92.661,90.595,109.993,108.644,119.298,102.180,103.550,91.727,100.000,100.050,101.914,101.333,123.581,107.171,121.519,117.457
 "31059","Fillmore, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",173024,182797,195567,204404,192495,169405,243230,290678,262620,270488,370751,377420,437730,370329,361460,314059,354000,360586,375778,378009,513501,508093,577474,559545
 "31061","Franklin, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",82676,69690,104416,101056,101120,91434,100539,112065,119318,105938,122959,116451,122264,99803,90567,79183,75881,73161,79175,94896,112019,92071,118671,90175
 "31061","Franklin, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",108.954,91.841,137.604,133.176,133.260,120.496,132.495,147.684,157.243,139.609,162.041,153.465,161.125,131.525,119.353,104.351,100.000,96.415,104.340,125.058,147.624,121.335,156.390,118.836
 "31061","Franklin, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",56554,48330,75507,79101,76075,70096,84582,96015,92651,87378,113980,111021,123440,99071,87661,77342,75881,75008,83205,101900,137569,130137,164542,125290
 "31063","Frontier, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",106172,87249,115241,97841,107427,87829,100784,104863,126922,123661,140234,122867,129212,114474,122350,114382,88718,78466,82569,94580,115100,104105,110849,76592
