GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "02158","Kusilvak Census Area, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",125679,129104,140310,139749,135078,127048,130400,134064,138222,140728,149371,153485,151093,163939,154442,160590,153416,159498,160637,153072,149896,153012,145811,144569
 "02158","Kusilvak Census Area, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",81.920,84.153,91.457,91.092,88.047,82.813,84.998,87.386,90.096,91.730,97.363,100.045,98.486,106.859,100.669,104.676,100.000,103.964,104.707,99.776,97.706,99.737,95.043,94.233
 "02158","Kusilvak Census Area, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",82569,87599,97521,100390,99981,97453,103732,109441,117076,120980,130130,137405,139027,154696,150647,158973,153416,162817,168003,167095,168926,177855,177477,181136
 "02164","Lake and Peninsula Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",79751,82224,75053,75896,77489,84350,156521,101093,79206,83441,87214,88245,91674,92058,91271,85442,90141,99979,86729,79575,105634,85413,93955,111360
 "02164","Lake and Peninsula Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",88.473,91.217,83.262,84.198,85.965,93.576,173.641,112.151,87.870,92.568,96.753,97.897,101.701,102.128,101.254,94.787,100.000,110.915,96.215,88.279,117.188,94.756,104.232,123.541
 "02164","Lake and Peninsula Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",53564,57194,53185,54968,58082,65518,126058,83163,66978,71281,75290,78225,83331,86245,88559,84521,90141,102181,91333,83940,114540,100065,116741,141719
 "02170","Matanuska-Susitna Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1510714,1652542,1768797,1846355,1988541,1927010,1971418,2011647,2107250,2355819,2476933,2556794,2572509,2689339,2713377,2782328,2647075,2710247,2853738,2909366,3055550,3129200,3342477,3468517
 "02170","Matanuska-Susitna Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",57.071,62.429,66.821,69.751,75.122,72.798,74.475,75.995,79.607,88.997,93.572,96.589,97.183,101.597,102.505,105.109,100.000,102.386,107.807,109.909,115.431,118.213,126.271,131.032
 "02170","Matanuska-Susitna Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1047971,1175160,1287109,1386471,1542230,1551226,1638431,1701784,1824829,2048500,2182333,2299640,2363367,2530914,2617716,2733419,2647075,2769885,2991189,3141085,3430972,3739273,4198452,4465288
 "02180","Nome Census Area, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",325706,347829,358367,366317,375229,372575,435781,466782,384450,451530,460259,424228,431807,449901,447777,415137,447593,453641,444267,424185,429574,459029,458164,476390
