GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "27000","Minnesota",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",263518737,268982848,280796863,293753938,301761219,302272714,304208003,309290354,296875220,308091853,315213316,321053857,329774497,338623914,345456250,350603608,354721890,364799702,369617386,357831524,377975798,385921761,389864488,399253322
 "27000","Minnesota",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",74.289,75.829,79.160,82.812,85.070,85.214,85.760,87.192,83.692,86.854,88.862,90.509,92.967,95.462,97.388,98.839,100.000,102.841,104.199,100.877,106.556,108.796,109.907,112.554
 "27000","Minnesota",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",196869350,204061107,215975080,231949410,244635374,252357640,261250730,268771492,262628808,274649190,287070816,298641415,311752075,324701508,336761970,345248751,354721890,372439227,384850155,378969401,416141874,457393774,483222033,507687780
 "28000","Mississippi",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",93515481,94561460,98762106,101369486,103691757,105879896,107713862,109434038,105360020,106711769,106491064,108646459,109032695,109299569,109401724,109911027,110281427,110174777,111207799,111195012,116078364,115700338,119454193,123419283
 "28000","Mississippi",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",84.797,85.746,89.555,91.919,94.025,96.009,97.672,99.232,95.537,96.763,96.563,98.517,98.868,99.110,99.202,99.664,100.000,99.903,100.840,100.828,105.256,104.914,108.318,111.913
 "28000","Mississippi",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",67750190,69704919,74418391,78680084,82991635,87596680,91876471,95179266,92377998,94788294,96799077,100905376,103042553,105219478,106623886,107795402,110281427,113166404,116135664,117441605,130404566,141724208,151511907,158192369
 "29000","Missouri",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",260381100,264997650,271970479,279128189,285341740,286558332,288320839,297881763,289566782,295986430,292984242,296514292,302025663,303617847,308009904,308423302,311273761,314182398,321329082,316158585,331577962,337225445,346895311,353307390
 "29000","Missouri",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.650,85.133,87.373,89.673,91.669,92.060,92.626,95.698,93.026,95.089,94.124,95.258,97.029,97.540,98.951,99.084,100.000,100.934,103.230,101.569,106.523,108.337,111.444,113.504
 "29000","Missouri",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",190388671,197398970,206005201,216977487,227594634,235816857,244085295,256431080,254306243,262013380,263330041,272482412,282659676,289340724,299597652,304143301,311273761,320451636,334750152,335970752,366193057,397536876,428887292,448713710
 "30000","Montana",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",32689630,33663844,35249512,36949912,38848976,40055038,42057663,42049328,40938421,42469794,43532195,44329081,45114692,46166675,47765609,47189605,48470545,49454951,50263472,50062916,53345910,55806896,58604871,60605713
 "30000","Montana",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.442,69.452,72.724,76.232,80.150,82.638,86.770,86.752,84.460,87.620,89.812,91.456,93.077,95.247,98.546,97.357,100.000,102.031,103.699,103.285,110.058,115.136,120.908,125.036
 "30000","Montana",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",22798037,23886001,25781137,28138836,30823727,33087982,36116105,37028017,35879955,38080334,40592281,42150166,43583985,45203769,46542386,45859434,48470545,51152051,52715571,53057339,60314761,69087762,74690267,78441014
 "31000","Nebraska",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",82268061,83433233,88310697,90607570,94555959,97322776,99780730,99860115,99986382,103940811,109734204,109686280,111382221,115651916,119640844,121303098,123219865,125543447,127568888,126711228,135166364,139878099,147146536,148102798
 "31000","Nebraska",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",66.765,67.711,71.669,73.533,76.738,78.983,80.978,81.042,81.145,84.354,89.056,89.017,90.393,93.858,97.095,98.444,100.000,101.886,103.529,102.833,109.695,113.519,119.418,120.194
 "31000","Nebraska",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",59634294,61569514,66471731,70445368,74886671,79287464,84291943,86146577,87325516,91940720,100526513,102949652,107246985,112763301,117402320,119389831,123219865,127954392,132848206,135014523,150952536,167840201,183780918,189242673
 "32000","Nevada",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",116267250,120180066,125905375,139372999,150680865,156297854,157734325,152745628,140304326,142614154,144341195,142986066,144549285,145303555,151055866,156007391,163199058,168638546,176029722,165924814,182618342,194463904,201158603,207351867
 "32000","Nevada",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.243,73.640,77.148,85.401,92.329,95.771,96.651,93.595,85.971,87.387,88.445,87.615,88.572,89.035,92.559,95.593,100.000,103.333,107.862,101.670,111.899,119.157,123.260,127.055
