GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "46053","Gregory, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",146711,138897,170208,135689,152715,124219,144357,152595,164062,153727,192558,136831,131254,141373,152350,129532,151052,155562,147200,164987,169712,166399,191057,181635
 "46053","Gregory, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",97.127,91.953,112.682,89.830,101.101,82.236,95.568,101.022,108.613,101.771,127.478,90.586,86.893,93.593,100.860,85.753,100.000,102.986,97.450,109.226,112.353,110.160,126.485,120.247
 "46053","Gregory, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",105457,100851,129187,108410,121743,101816,127419,136631,135411,133219,183764,134019,133128,143187,149219,125301,151052,156727,150822,171232,197620,220109,250217,237714
 "46055","Haakon, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",98071,110553,127069,83921,107624,75782,77708,83059,71390,83547,95669,87467,84727,93147,113144,91877,106192,113228,85455,122558,115153,125424,134673,98614
 "46055","Haakon, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",92.353,104.106,119.660,79.028,101.348,71.363,73.177,78.216,67.227,78.675,90.090,82.367,79.787,87.716,106.546,86.519,100.000,106.626,80.472,115.412,108.439,118.111,126.820,92.864
 "46055","Haakon, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",75068,83080,102446,72918,89002,63272,70300,75778,62200,75419,93625,87977,89049,97038,112232,89351,106192,113872,88145,127903,135820,171136,180137,132838
 "46057","Hamlin, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",132484,163170,158466,160647,166933,162331,180106,168782,167274,162573,208364,202925,229882,219132,237689,249084,216130,243653,222775,263123,283833,268722,293784,314648
 "46057","Hamlin, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",61.298,75.496,73.320,74.329,77.237,75.108,83.332,78.093,77.395,75.220,96.407,93.890,106.363,101.389,109.975,115.248,100.000,112.735,103.075,121.743,131.325,124.334,135.930,145.583
 "46057","Hamlin, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",99760,123443,125673,134763,137861,136352,165298,157981,149753,150298,208216,209073,248850,233215,240043,240744,216130,245481,229689,276391,337074,364075,398834,424773
 "46059","Hand, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",135449,119437,130879,141637,147952,88733,139030,176340,164566,123880,195971,184863,227024,185323,170457,143055,162018,182690,156250,182979,199621,203293,221987,211920
 "46059","Hand, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.601,73.718,80.781,87.420,91.318,54.767,85.811,108.840,101.573,76.460,120.956,114.100,140.123,114.384,105.209,88.296,100.000,112.759,96.440,112.937,123.209,125.476,137.014,130.801
 "46059","Hand, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",110088,95903,111258,130431,128162,78204,133190,171008,140942,111596,194039,187864,244557,194009,168402,139062,162018,184114,159690,188852,236556,280038,297414,282364
 "46061","Hanson, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",76200,84355,98165,118560,93833,111667,98165,109390,157083,149470,148349,128413,104138,88512,94533,107954,108604,126228,144011,144087,153644,156303,163256,156129
 "46061","Hanson, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",70.163,77.672,90.388,109.167,86.399,102.820,90.388,100.724,144.639,137.628,136.596,118.239,95.887,81.500,87.043,99.402,100.000,116.227,132.602,132.672,141.472,143.920,150.322,143.760
 "46061","Hanson, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",47776,52479,65477,87182,64882,77565,79514,90198,110729,116530,138745,123634,105833,89263,93279,104406,108604,127723,148652,148847,184615,224911,228544,217246
 "46063","Harding, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",43246,56328,53620,44586,46613,36819,35682,38713,42701,47353,57911,80930,81583,92478,92236,85534,89616,55438,70865,53312,66264,52177,51629,71212
 "46063","Harding, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",48.258,62.855,59.833,49.752,52.014,41.086,39.817,43.198,47.649,52.840,64.621,90.308,91.036,103.193,102.924,95.445,100.000,61.862,79.076,59.490,73.943,58.223,57.612,79.464
 "46063","Harding, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",35524,44289,48403,44746,47744,38256,40314,47522,42378,52295,70610,95273,101537,113420,91911,79186,89616,56635,71113,50365,77844,73797,66410,90683
 "46065","Hughes, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",887781,952381,972617,899941,945425,910044,929748,1017736,1013220,1116444,1124776,1111170,1092497,1138142,1165613,1134454,1228437,1214310,1270143,1185328,1228154,1195599,1261226,1293675
