GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "38057","Mercer, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",799821,775651,799206,777273,743653,776884,801382,808209,850387,847897,858724,953545,1082845,1075548,1156858,1315266,1223762,1084189,1021473,990769,882920,879085,906288,865831
 "38057","Mercer, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.358,63.383,65.307,63.515,60.768,63.483,65.485,66.043,69.490,69.286,70.171,77.919,88.485,87.889,94.533,107.477,100.000,88.595,83.470,80.961,72.148,71.835,74.058,70.752
 "38057","Mercer, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",523595,504678,541087,554298,569186,644043,683078,706473,804948,803904,836653,912806,1036356,1062196,1123117,1254522,1223762,1118556,1074569,1038439,1053083,1177418,1229326,1185255
 "38059","Morton, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",857086,843356,923072,929320,857819,858622,884007,961162,1037854,1012080,1019084,1240774,1309224,1505741,1480724,1431447,1457179,1383579,1433258,1484223,1461279,1366709,1396136,1491229
 "38059","Morton, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",58.818,57.876,63.347,63.775,58.868,58.924,60.666,65.960,71.224,69.455,69.935,85.149,89.847,103.333,101.616,98.234,100.000,94.949,98.358,101.856,100.281,93.791,95.811,102.337
 "38059","Morton, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",576608,561057,642965,678129,673181,709276,762858,836261,869411,890196,972305,1221633,1294114,1498291,1472547,1377567,1457179,1453070,1506136,1508652,1661661,1771261,1862796,1977105
 "38061","Mountrail, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",114832,114366,143101,158427,148480,140488,170895,298449,564775,770157,900276,1342826,1504260,1815805,1820195,1506243,1673485,1748166,1885602,1786283,1834001,1515753,1782872,1965732
 "38061","Mountrail, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",6.862,6.834,8.551,9.467,8.872,8.395,10.212,17.834,33.748,46.021,53.796,80.241,89.888,108.504,108.767,90.006,100.000,104.463,112.675,106.740,109.592,90.575,106.536,117.463
 "38061","Mountrail, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",130891,131211,169214,195955,184194,177185,223758,423266,578589,918012,1181624,1652523,1941181,2333973,1697625,1311171,1673485,1956262,1825456,1335211,2272212,2780068,2155894,2276891
 "38063","Nelson, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",99925,132842,136528,103786,104360,93353,124832,157416,157691,130528,139203,159489,143032,133313,134364,150527,161840,165672,149297,150655,136717,174145,163893,174321
