GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "30031","Gallatin, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",44.143,46.970,52.278,59.589,65.259,69.889,72.470,72.578,68.679,69.510,73.784,76.576,80.316,84.911,89.358,94.263,100.000,106.522,114.232,117.026,134.068,142.736,154.623,162.616
 "30031","Gallatin, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1782844,1933361,2196376,2581092,2917279,3244236,3474163,3536313,3406849,3471615,3761651,3989997,4263081,4595945,4945569,5289516,5706844,6196811,6806544,7132129,8496253,9670562,11005261,11875417
 "30033","Garfield, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",42822,26977,41874,34141,49467,29850,40965,32360,29844,50164,42556,49999,38764,47828,58814,37376,34675,40190,33028,38283,34963,52215,48670,33058
 "30033","Garfield, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",123.497,77.800,120.763,98.459,142.659,86.086,118.140,93.324,86.069,144.669,122.730,144.193,111.792,137.933,169.616,107.790,100.000,115.905,95.251,110.406,100.830,150.584,140.361,95.338
 "30033","Garfield, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",31433,19596,32220,28738,38936,23557,36306,29134,24716,44681,44724,53938,44515,53414,59521,36075,34675,40929,34350,40498,40492,68256,62466,43022
 "30035","Glacier, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",341569,344174,338226,380592,401457,434363,375216,430674,480945,409962,428150,445913,425023,428413,425661,439714,362937,455320,465736,441077,376669,467682,526769,522140
 "30035","Glacier, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",94.112,94.830,93.191,104.864,110.613,119.680,103.383,118.664,132.515,112.957,117.968,122.862,117.107,118.041,117.282,121.154,100.000,125.454,128.324,121.530,103.784,128.860,145.141,143.865
 "30035","Glacier, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",245822,250887,257555,305472,326016,361149,337909,401626,414312,372203,413574,437749,433700,439095,420126,426586,362937,465179,481853,462551,427341,578695,649576,649659
 "30037","Golden Valley, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",15407,24871,16618,16812,18321,25809,20688,29680,22348,20676,24796,23434,31109,25681,31237,25741,23300,24578,24762,26274,19644,26237,28623,25216
 "30037","Golden Valley, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",66.126,106.743,71.322,72.157,78.632,110.771,88.792,127.386,95.914,88.740,106.423,100.575,133.518,110.220,134.066,110.477,100.000,105.486,106.277,112.767,84.312,112.605,122.849,108.225
 "30037","Golden Valley, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",9981,16115,11243,11890,13718,20112,17590,26645,19474,18793,24301,23412,31715,25913,30556,24750,23300,24959,25468,27168,22720,33661,36802,32941
 "30039","Granite, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",66191,75927,68942,67044,65407,70424,68876,68067,66987,74167,85432,83533,93475,100628,98607,96069,97132,97085,104142,93672,110467,112270,122157,126326
 "30039","Granite, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.146,78.170,70.977,69.024,67.338,72.504,70.910,70.077,68.965,76.357,87.955,86.000,96.235,103.599,101.519,98.906,100.000,99.952,107.217,96.438,113.729,115.585,125.764,130.056
 "30039","Granite, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",45631,53556,50149,50843,51407,57067,58464,58704,58483,65524,77558,77666,89433,97530,95321,93790,97132,99972,110257,99950,123601,136202,156083,165767
 "30041","Hill, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",508010,550955,610767,620176,634846,607050,637760,685753,648924,693680,756661,707021,699179,661908,740202,665376,693369,773273,759084,736297,660423,812140,846821,740105
